날짜,요일,월,분기,카테고리,제품명,판매수량,단가,할인율,판매가격,매출액,원가,이익,마케팅_캠페인
2023-10-25,수,10,4,과일,포도,12,1424,0,1424.0,17088.0,9569.141752821208,7518.858247178792,없음
2023-10-25,수,10,4,과일,수박,38,3827,0,3827.0,145426.0,101796.32201380983,43629.677986190174,없음
2023-10-25,수,10,4,과일,멜론,27,2778,0,2778.0,75006.0,48021.12230761481,26984.87769238519,온라인 광고
2023-10-25,수,10,4,채소,양파,47,798,0,798.0,37506.0,18326.75799355928,19179.24200644072,없음
2023-10-25,수,10,4,채소,감자,21,882,0,882.0,18522.0,9553.319133563664,8968.680866436336,없음
2023-10-25,수,10,4,채소,당근,39,829,0,829.0,32331.0,22314.63628545846,10016.363714541541,없음
2023-10-25,수,10,4,채소,토마토,47,1945,0,1945.0,91415.0,53885.081888877095,37529.918111122905,없음
2023-10-25,수,10,4,채소,오이,43,515,0,515.0,22145.0,14721.21454203029,7423.7854579697105,없음
2023-10-25,수,10,4,채소,상추,9,2801,0,2801.0,25209.0,13442.038449981836,11766.961550018164,없음
2023-10-25,수,10,4,채소,시금치,30,2066,0,2066.0,61980.0,25763.302037181562,36216.697962818434,없음
2023-10-25,수,10,4,육류,소고기,52,19776,0,19776.0,1028352.0,685108.8823879784,343243.1176120216,없음
2023-10-25,수,10,4,육류,돼지고기,34,9705,0,9705.0,329970.0,150377.80184947094,179592.19815052906,없음
2023-10-25,수,10,4,육류,닭고기,25,16269,0,16269.0,406725.0,229744.69882234742,176980.30117765258,없음
2023-10-25,수,10,4,육류,양고기,46,16023,0,16023.0,737058.0,392819.6767548542,344238.3232451458,없음
2023-10-25,수,10,4,육류,오리고기,23,15881,0,15881.0,365263.0,164818.69075167013,200444.30924832987,없음
2023-10-25,수,10,4,해산물,연어,38,12642,0,12642.0,480396.0,230096.7655022437,250299.2344977563,없음
2023-10-25,수,10,4,해산물,참치,19,13600,0,13600.0,258400.0,169122.10374960286,89277.89625039714,없음
2023-10-25,수,10,4,해산물,새우,21,4859,0,4859.0,102039.0,64802.40787295709,37236.59212704291,없음
2023-10-25,수,10,4,해산물,오징어,38,6512,0,6512.0,247456.0,124553.61381487014,122902.38618512986,없음
2023-10-25,수,10,4,해산물,조개,47,5621,0,5621.0,264187.0,160162.1116441946,104024.8883558054,없음
2023-10-25,수,10,4,해산물,게,21,3542,0,3542.0,74382.0,29964.977049198074,44417.022950801926,없음
2023-10-25,수,10,4,유제품,우유,21,4245,0,4245.0,89145.0,57682.714724247955,31462.285275752045,없음
2023-10-25,수,10,4,유제품,치즈,16,7273,0,7273.0,116368.0,49383.14268995705,66984.85731004295,없음
2023-10-25,수,10,4,유제품,요거트,22,5203,0,5203.0,114466.0,73334.43344393955,41131.566556060454,없음
2023-10-25,수,10,4,유제품,버터,56,2057,0,2057.0,115192.0,62243.357079673275,52948.642920326725,없음
2023-10-25,수,10,4,유제품,크림,18,4521,0,4521.0,81378.0,40128.21293130638,41249.78706869362,없음
2023-10-25,수,10,4,베이커리,식빵,34,4439,0,4439.0,150926.0,84366.75192550554,66559.24807449446,없음
2023-10-25,수,10,4,베이커리,크로와상,41,2152,0,2152.0,88232.0,59982.596162071604,28249.403837928396,없음
2023-10-25,수,10,4,베이커리,베이글,32,4300,0,4300.0,137600.0,95026.17302085452,42573.82697914548,1+1 이벤트
2023-10-25,수,10,4,베이커리,머핀,48,5754,0,5754.0,276192.0,156882.81063320642,119309.18936679358,없음
2023-10-25,수,10,4,베이커리,케이크,24,2724,0,2724.0,65376.0,42523.78189178306,22852.21810821694,1+1 이벤트
2023-10-26,목,10,4,과일,사과,17,3827,0,3827.0,65059.0,40439.83155636917,24619.168443630828,없음
2023-10-26,목,10,4,과일,바나나,24,2324,0,2324.0,55776.0,23450.843938621212,32325.156061378788,없음
2023-10-26,목,10,4,과일,오렌지,46,3658,0,3658.0,168268.0,109136.83646704587,59131.16353295413,없음
2023-10-26,목,10,4,과일,딸기,20,1278,0,1278.0,25560.0,14172.29379824709,11387.70620175291,1+1 이벤트
2023-10-26,목,10,4,과일,포도,31,3255,0,3255.0,100905.0,53690.18113711433,47214.81886288567,없음
2023-10-26,목,10,4,과일,수박,74,2307,0,2307.0,170718.0,68349.83599314964,102368.16400685036,1+1 이벤트
2023-10-26,목,10,4,과일,멜론,16,1053,0,1053.0,16848.0,11679.834837108092,5168.165162891908,1+1 이벤트
2023-10-26,목,10,4,채소,양파,11,2368,0,2368.0,26048.0,14612.37344024627,11435.62655975373,없음
2023-10-26,목,10,4,채소,감자,16,2076,0,2076.0,33216.0,14636.974275625422,18579.02572437458,없음
2023-10-26,목,10,4,채소,당근,62,2484,0,2484.0,154008.0,101048.10622030101,52959.89377969899,시즌 특별전
2023-10-26,목,10,4,채소,토마토,29,977,0,977.0,28333.0,12230.194980815759,16102.805019184241,없음
2023-10-26,목,10,4,채소,오이,21,1996,0,1996.0,41916.0,25279.508018186334,16636.491981813666,없음
2023-10-26,목,10,4,채소,상추,33,2420,0,2420.0,79860.0,39375.99911105647,40484.00088894353,없음
2023-10-26,목,10,4,채소,시금치,33,2944,0,2944.0,97152.0,44199.06179643186,52952.93820356814,없음
2023-10-26,목,10,4,육류,소고기,36,8642,0,8642.0,311112.0,176723.94926132102,134388.05073867898,포인트 적립
2023-10-26,목,10,4,육류,돼지고기,56,5326,0,5326.0,298256.0,141670.09959197076,156585.90040802924,1+1 이벤트
2023-10-26,목,10,4,육류,닭고기,62,7108,0,7108.0,440696.0,262145.79273570096,178550.20726429904,포인트 적립
2023-10-26,목,10,4,육류,양고기,36,17692,0,17692.0,636912.0,274049.605579177,362862.394420823,없음
2023-10-26,목,10,4,육류,오리고기,16,9201,0,9201.0,147216.0,84345.67529534402,62870.324704655985,없음
2023-10-26,목,10,4,해산물,연어,45,14248,0,14248.0,641160.0,327976.21694735275,313183.78305264725,없음
2023-10-26,목,10,4,해산물,참치,39,11873,0,11873.0,463047.0,190191.61708119453,272855.38291880547,없음
2023-10-26,목,10,4,해산물,새우,21,5518,0,5518.0,115878.0,80247.1680893841,35630.8319106159,없음
2023-10-26,목,10,4,해산물,오징어,50,8842,0,8842.0,442100.0,306353.4279452435,135746.5720547565,없음
2023-10-26,목,10,4,해산물,조개,42,5988,0,5988.0,251496.0,152031.65025893415,99464.34974106585,없음
2023-10-26,목,10,4,해산물,게,33,11443,0,11443.0,377619.0,248815.7845716039,128803.2154283961,포인트 적립
2023-10-26,목,10,4,유제품,우유,23,4142,0,4142.0,95266.0,43790.76507196352,51475.23492803648,없음
2023-10-26,목,10,4,유제품,치즈,36,2270,0,2270.0,81720.0,54149.39578860749,27570.604211392507,없음
2023-10-26,목,10,4,유제품,요거트,12,3247,0,3247.0,38964.0,25011.977874765653,13952.022125234347,없음
2023-10-26,목,10,4,유제품,버터,30,6765,0,6765.0,202950.0,113782.2023250467,89167.7976749533,없음
2023-10-26,목,10,4,유제품,크림,37,2706,26,2002.44,74090.28,46907.57816227784,27182.70183772216,할인 프로모션
2023-10-26,목,10,4,베이커리,식빵,33,2481,0,2481.0,81873.0,41684.079273779804,40188.920726220196,없음
2023-10-26,목,10,4,베이커리,크로와상,39,5214,0,5214.0,203346.0,105018.61476470376,98327.38523529624,없음
2023-10-26,목,10,4,베이커리,베이글,28,3991,0,3991.0,111748.0,68747.0949155266,43000.9050844734,없음
2023-10-26,목,10,4,베이커리,머핀,9,3389,0,3389.0,30501.0,15289.245073634544,15211.754926365456,없음
2023-10-26,목,10,4,베이커리,케이크,28,1300,0,1300.0,36400.0,24727.17901641881,11672.82098358119,없음
2023-10-27,금,10,4,과일,사과,24,4014,0,4014.0,96336.0,40533.62267696773,55802.37732303227,없음
2023-10-27,금,10,4,과일,바나나,36,1911,22,1490.5800000000002,53660.880000000005,24112.338607480528,29548.541392519477,할인 프로모션
2023-10-27,금,10,4,과일,오렌지,26,3152,0,3152.0,81952.0,56468.19567528257,25483.80432471743,없음
2023-10-27,금,10,4,과일,딸기,68,3184,19,2579.04,175374.72,73794.05189985345,101580.66810014655,할인 프로모션
2023-10-27,금,10,4,과일,포도,30,3259,0,3259.0,97770.0,64604.342964478325,33165.657035521675,없음
2023-10-27,금,10,4,과일,수박,13,4717,0,4717.0,61321.0,30428.568739621765,30892.431260378235,없음
2023-10-27,금,10,4,과일,멜론,19,2162,0,2162.0,41078.0,25823.854289324867,15254.145710675133,없음
2023-10-27,금,10,4,채소,양파,40,1076,0,1076.0,43040.0,22977.40932829198,20062.59067170802,없음
2023-10-27,금,10,4,채소,감자,43,1440,0,1440.0,61920.0,42358.58402820405,19561.41597179595,없음
2023-10-27,금,10,4,채소,당근,45,2117,0,2117.0,95265.0,65817.91283688565,29447.087163114353,없음
2023-10-27,금,10,4,채소,토마토,9,1829,0,1829.0,16461.0,9261.29106096998,7199.708939030021,없음
2023-10-27,금,10,4,채소,오이,28,833,0,833.0,23324.0,15707.902092385146,7616.097907614854,없음
2023-10-27,금,10,4,채소,상추,23,938,0,938.0,21574.0,13425.714444106485,8148.285555893515,없음
2023-10-27,금,10,4,채소,시금치,26,1721,0,1721.0,44746.0,30569.9297363458,14176.070263654201,없음
2023-10-27,금,10,4,육류,소고기,74,8539,0,8539.0,631886.0,272449.8615875226,359436.1384124774,1+1 이벤트
2023-10-27,금,10,4,육류,돼지고기,17,5391,0,5391.0,91647.0,49813.91909732145,41833.08090267855,없음
2023-10-27,금,10,4,육류,닭고기,16,7559,0,7559.0,120944.0,63071.27419257127,57872.72580742873,없음
2023-10-27,금,10,4,육류,양고기,22,9688,0,9688.0,213136.0,133184.55520990508,79951.44479009492,포인트 적립
2023-10-27,금,10,4,육류,오리고기,41,12871,0,12871.0,527711.0,310740.6320495495,216970.3679504505,없음
2023-10-27,금,10,4,해산물,연어,28,11255,0,11255.0,315140.0,136195.16009682894,178944.83990317106,포인트 적립
2023-10-27,금,10,4,해산물,참치,30,13670,0,13670.0,410100.0,228055.3282821538,182044.6717178462,없음
2023-10-27,금,10,4,해산물,새우,37,11701,0,11701.0,432937.0,283461.29655169015,149475.70344830985,없음
2023-10-27,금,10,4,해산물,오징어,35,4509,0,4509.0,157815.0,79962.12730021366,77852.87269978634,없음
2023-10-27,금,10,4,해산물,조개,46,7003,0,7003.0,322138.0,140689.8220451269,181448.1779548731,없음
2023-10-27,금,10,4,해산물,게,16,11254,0,11254.0,180064.0,88333.72759580535,91730.27240419465,없음
2023-10-27,금,10,4,유제품,우유,17,3042,0,3042.0,51714.0,32778.71815049496,18935.281849505038,없음
2023-10-27,금,10,4,유제품,치즈,37,7959,0,7959.0,294483.0,144067.0307872824,150415.9692127176,없음
2023-10-27,금,10,4,유제품,요거트,53,3524,0,3524.0,186772.0,118360.22448185761,68411.77551814239,없음
2023-10-27,금,10,4,유제품,버터,78,7184,0,7184.0,560352.0,277397.3108419508,282954.6891580492,시즌 특별전
2023-10-27,금,10,4,유제품,크림,54,6577,0,6577.0,355158.0,200459.65455490042,154698.34544509958,1+1 이벤트
2023-10-27,금,10,4,베이커리,식빵,23,4202,0,4202.0,96646.0,52536.42697105827,44109.57302894173,없음
2023-10-27,금,10,4,베이커리,크로와상,13,4614,0,4614.0,59982.0,34034.69688408957,25947.30311591043,없음
2023-10-27,금,10,4,베이커리,베이글,24,2976,0,2976.0,71424.0,30618.253289070697,40805.74671092931,없음
2023-10-27,금,10,4,베이커리,머핀,39,4793,0,4793.0,186927.0,129130.55810380109,57796.441896198914,포인트 적립
2023-10-27,금,10,4,베이커리,케이크,30,1411,0,1411.0,42330.0,29535.229573261302,12794.770426738698,없음
2023-10-28,토,10,4,과일,사과,15,2347,0,2347.0,35205.0,19114.39757843043,16090.602421569569,없음
2023-10-28,토,10,4,과일,바나나,63,2055,0,2055.0,129465.0,79675.17407207217,49789.82592792783,없음
2023-10-28,토,10,4,과일,오렌지,40,4675,0,4675.0,187000.0,86104.67697163747,100895.32302836253,없음
2023-10-28,토,10,4,과일,딸기,51,2396,0,2396.0,122196.0,67362.33673663785,54833.66326336215,없음
2023-10-28,토,10,4,과일,포도,14,4048,0,4048.0,56672.0,33938.92167032355,22733.07832967645,없음
2023-10-28,토,10,4,과일,수박,48,1869,0,1869.0,89712.0,60194.134527532646,29517.865472467354,없음
2023-10-28,토,10,4,과일,멜론,51,3960,0,3960.0,201960.0,88276.29524740743,113683.70475259257,없음
2023-10-28,토,10,4,채소,양파,41,604,0,604.0,24764.0,13873.464479516699,10890.535520483301,없음
2023-10-28,토,10,4,채소,감자,22,2743,0,2743.0,60346.0,27973.64978371746,32372.35021628254,없음
2023-10-28,토,10,4,채소,당근,57,2584,0,2584.0,147288.0,81120.41357685899,66167.58642314101,없음
2023-10-28,토,10,4,채소,토마토,22,2322,0,2322.0,51084.0,31179.57685585689,19904.42314414311,없음
2023-10-28,토,10,4,채소,오이,99,591,0,591.0,58509.0,36053.36338887382,22455.63661112618,시즌 특별전
2023-10-28,토,10,4,채소,상추,43,2849,0,2849.0,122507.0,57818.241397381345,64688.758602618655,없음
2023-10-28,토,10,4,채소,시금치,56,1873,0,1873.0,104888.0,55231.2301118288,49656.7698881712,없음
2023-10-28,토,10,4,육류,소고기,15,7646,0,7646.0,114690.0,67901.97815541535,46788.021844584655,없음
2023-10-28,토,10,4,육류,돼지고기,27,17246,0,17246.0,465642.0,292426.8353233275,173215.1646766725,없음
2023-10-28,토,10,4,육류,닭고기,41,10394,0,10394.0,426154.0,274312.8999319733,151841.1000680267,없음
2023-10-28,토,10,4,육류,양고기,41,7068,11,6290.52,257911.32,153032.22940580567,104879.09059419433,할인 프로모션
2023-10-28,토,10,4,육류,오리고기,33,16184,0,16184.0,534072.0,342913.67298339104,191158.32701660896,없음
2023-10-28,토,10,4,해산물,연어,59,3727,0,3727.0,219893.0,124864.31645627915,95028.68354372085,없음
2023-10-28,토,10,4,해산물,참치,36,7172,0,7172.0,258192.0,151656.62184580477,106535.37815419523,없음
2023-10-28,토,10,4,해산물,새우,26,11523,0,11523.0,299598.0,168023.56634573606,131574.43365426394,없음
2023-10-28,토,10,4,해산물,오징어,54,6511,0,6511.0,351594.0,172379.81942349955,179214.18057650045,없음
2023-10-28,토,10,4,해산물,조개,36,6416,0,6416.0,230976.0,117261.86587745769,113714.13412254231,없음
2023-10-28,토,10,4,해산물,게,51,14577,0,14577.0,743427.0,386605.2426340275,356821.7573659725,없음
2023-10-28,토,10,4,유제품,우유,54,4336,0,4336.0,234144.0,163283.73418341114,70860.26581658886,없음
2023-10-28,토,10,4,유제품,치즈,54,3537,0,3537.0,190998.0,106084.59534797508,84913.40465202492,없음
2023-10-28,토,10,4,유제품,요거트,41,7415,0,7415.0,304015.0,202981.43255305412,101033.56744694588,없음
2023-10-28,토,10,4,유제품,버터,54,2671,0,2671.0,144234.0,99700.1894394775,44533.8105605225,포인트 적립
2023-10-28,토,10,4,유제품,크림,44,1786,0,1786.0,78584.0,35451.30564072635,43132.69435927365,없음
2023-10-28,토,10,4,베이커리,식빵,18,3268,0,3268.0,58824.0,37316.45909675508,21507.540903244917,없음
2023-10-28,토,10,4,베이커리,크로와상,96,3675,0,3675.0,352800.0,167855.81254999753,184944.18745000247,1+1 이벤트
2023-10-28,토,10,4,베이커리,베이글,46,1261,0,1261.0,58006.0,25427.54340608403,32578.45659391597,없음
2023-10-28,토,10,4,베이커리,머핀,25,5542,0,5542.0,138550.0,61206.22529273655,77343.77470726345,없음
2023-10-28,토,10,4,베이커리,케이크,44,5295,0,5295.0,232980.0,152271.92268026006,80708.07731973994,없음
2023-10-29,일,10,4,과일,사과,77,3924,14,3374.64,259847.28,107910.57723885994,151936.70276114007,할인 프로모션
2023-10-29,일,10,4,과일,바나나,47,2080,0,2080.0,97760.0,61188.34168519641,36571.65831480359,없음
2023-10-29,일,10,4,과일,오렌지,50,1706,0,1706.0,85300.0,35502.84978966359,49797.15021033641,없음
2023-10-29,일,10,4,과일,딸기,48,1623,0,1623.0,77904.0,43084.35383450788,34819.64616549212,없음
2023-10-29,일,10,4,과일,포도,45,2446,0,2446.0,110070.0,68258.01426647569,41811.985733524314,없음
2023-10-29,일,10,4,과일,수박,41,2320,0,2320.0,95120.0,40769.726540572505,54350.273459427495,없음
2023-10-29,일,10,4,과일,멜론,66,3649,27,2663.77,175808.82,72578.5496146521,103230.2703853479,할인 프로모션
2023-10-29,일,10,4,채소,양파,36,517,28,372.24,13400.64,8003.094822718092,5397.545177281908,할인 프로모션
2023-10-29,일,10,4,채소,감자,46,2190,0,2190.0,100740.0,45575.30258700442,55164.69741299558,없음
2023-10-29,일,10,4,채소,당근,70,2815,0,2815.0,197050.0,114953.08784059166,82096.91215940834,없음
2023-10-29,일,10,4,채소,토마토,52,1145,0,1145.0,59540.0,38394.01928874913,21145.98071125087,없음
2023-10-29,일,10,4,채소,오이,86,1467,0,1467.0,126162.0,60254.00292785954,65907.99707214045,1+1 이벤트
2023-10-29,일,10,4,채소,상추,51,2574,0,2574.0,131274.0,66049.5140381445,65224.485961855506,시즌 특별전
2023-10-29,일,10,4,채소,시금치,22,1633,0,1633.0,35926.0,17540.573954208383,18385.426045791617,없음
2023-10-29,일,10,4,육류,소고기,113,12380,0,12380.0,1398940.0,674037.3481226809,724902.6518773191,1+1 이벤트
2023-10-29,일,10,4,육류,돼지고기,48,13992,0,13992.0,671616.0,380390.03024471924,291225.96975528076,없음
2023-10-29,일,10,4,육류,닭고기,58,5054,0,5054.0,293132.0,177361.5074974643,115770.4925025357,없음
2023-10-29,일,10,4,육류,양고기,49,14905,0,14905.0,730345.0,438964.22745539795,291380.77254460205,없음
2023-10-29,일,10,4,육류,오리고기,51,19255,0,19255.0,982005.0,467373.7727561273,514631.2272438727,온라인 광고
2023-10-29,일,10,4,해산물,연어,46,13141,0,13141.0,604486.0,270762.8448006787,333723.1551993213,온라인 광고
2023-10-29,일,10,4,해산물,참치,56,7320,0,7320.0,409920.0,204499.69474130461,205420.30525869539,포인트 적립
2023-10-29,일,10,4,해산물,새우,33,6645,0,6645.0,219285.0,150028.1949518953,69256.8050481047,없음
2023-10-29,일,10,4,해산물,오징어,47,13476,0,13476.0,633372.0,348280.7555916666,285091.2444083334,없음
2023-10-29,일,10,4,해산물,조개,35,10525,0,10525.0,368375.0,199125.36378210096,169249.63621789904,없음
2023-10-29,일,10,4,해산물,게,43,13293,0,13293.0,571599.0,354114.6040865993,217484.3959134007,없음
2023-10-29,일,10,4,유제품,우유,56,4045,0,4045.0,226520.0,145987.66057597566,80532.33942402434,없음
2023-10-29,일,10,4,유제품,치즈,41,7871,0,7871.0,322711.0,164247.1696919408,158463.8303080592,없음
2023-10-29,일,10,4,유제품,요거트,52,2327,0,2327.0,121004.0,53831.39190455534,67172.60809544465,없음
2023-10-29,일,10,4,유제품,버터,59,2291,0,2291.0,135169.0,86432.02697193468,48736.97302806532,없음
2023-10-29,일,10,4,유제품,크림,29,3548,0,3548.0,102892.0,51987.29948561495,50904.70051438505,없음
2023-10-29,일,10,4,베이커리,식빵,31,4502,0,4502.0,139562.0,59622.40331074213,79939.59668925787,없음
2023-10-29,일,10,4,베이커리,크로와상,58,4635,0,4635.0,268830.0,114153.95292502543,154676.04707497457,없음
2023-10-29,일,10,4,베이커리,베이글,66,2702,0,2702.0,178332.0,71555.47549597778,106776.52450402222,없음
2023-10-29,일,10,4,베이커리,머핀,25,3560,27,2598.7999999999997,64969.99999999999,41088.350157664354,23881.64984233564,할인 프로모션
2023-10-29,일,10,4,베이커리,케이크,27,2658,15,2259.2999999999997,61001.09999999999,31588.96992950883,29412.130070491163,할인 프로모션
2023-10-30,월,10,4,과일,사과,33,3989,0,3989.0,131637.0,80372.82981739657,51264.170182603426,없음
2023-10-30,월,10,4,과일,바나나,42,2844,0,2844.0,119448.0,63879.68127545597,55568.31872454403,없음
2023-10-30,월,10,4,과일,오렌지,12,4268,0,4268.0,51216.0,25066.332745374417,26149.667254625583,없음
2023-10-30,월,10,4,과일,딸기,45,1846,0,1846.0,83070.0,37585.81121856205,45484.18878143795,없음
2023-10-30,월,10,4,과일,포도,8,2386,0,2386.0,19088.0,13117.115013323688,5970.884986676312,없음
2023-10-30,월,10,4,과일,수박,32,4382,0,4382.0,140224.0,80864.6457684039,59359.354231596095,없음
2023-10-30,월,10,4,과일,멜론,25,2699,0,2699.0,67475.0,42953.61607530356,24521.38392469644,없음
2023-10-30,월,10,4,채소,양파,41,2182,0,2182.0,89462.0,60989.59281149088,28472.407188509118,없음
2023-10-30,월,10,4,채소,감자,26,2709,0,2709.0,70434.0,43028.8150373033,27405.1849626967,없음
2023-10-30,월,10,4,채소,당근,74,2450,0,2450.0,181300.0,87609.04595879714,93690.95404120286,시즌 특별전
2023-10-30,월,10,4,채소,토마토,17,2300,0,2300.0,39100.0,17903.35746560325,21196.64253439675,없음
2023-10-30,월,10,4,채소,오이,21,889,0,889.0,18669.0,8522.922491541858,10146.077508458142,포인트 적립
2023-10-30,월,10,4,채소,상추,24,1029,0,1029.0,24696.0,10201.806070748424,14494.193929251576,없음
2023-10-30,월,10,4,채소,시금치,26,2029,0,2029.0,52754.0,36883.70443176143,15870.295568238573,없음
2023-10-30,월,10,4,육류,소고기,12,6295,0,6295.0,75540.0,49906.0672649717,25633.9327350283,없음
2023-10-30,월,10,4,육류,돼지고기,48,6823,0,6823.0,327504.0,147512.6552404771,179991.3447595229,없음
2023-10-30,월,10,4,육류,닭고기,47,12973,0,12973.0,609731.0,288327.8069682771,321403.1930317229,없음
2023-10-30,월,10,4,육류,양고기,35,10410,25,7807.5,273262.5,120738.94580498537,152523.55419501464,할인 프로모션
2023-10-30,월,10,4,육류,오리고기,34,16832,0,16832.0,572288.0,309680.1480855753,262607.8519144247,1+1 이벤트
2023-10-30,월,10,4,해산물,연어,24,10053,0,10053.0,241272.0,158192.0421337284,83079.95786627161,1+1 이벤트
2023-10-30,월,10,4,해산물,참치,44,12265,0,12265.0,539660.0,323880.99878996203,215779.00121003797,없음
2023-10-30,월,10,4,해산물,새우,28,11845,0,11845.0,331660.0,224920.6145454026,106739.38545459739,없음
2023-10-30,월,10,4,해산물,오징어,23,7582,0,7582.0,174386.0,86761.78737049656,87624.21262950344,없음
2023-10-30,월,10,4,해산물,조개,15,10865,0,10865.0,162975.0,83533.13499596485,79441.86500403515,없음
2023-10-30,월,10,4,해산물,게,84,11720,0,11720.0,984480.0,555024.2002190547,429455.7997809453,1+1 이벤트
2023-10-30,월,10,4,유제품,우유,47,5231,0,5231.0,245857.0,135917.70159940646,109939.29840059354,없음
2023-10-30,월,10,4,유제품,치즈,32,4193,0,4193.0,134176.0,75936.92280135782,58239.077198642175,온라인 광고
2023-10-30,월,10,4,유제품,요거트,35,6471,0,6471.0,226485.0,145326.14907272774,81158.85092727226,없음
2023-10-30,월,10,4,유제품,버터,41,6071,0,6071.0,248911.0,165836.60302125124,83074.39697874876,없음
2023-10-30,월,10,4,유제품,크림,47,4328,0,4328.0,203416.0,138308.73164167316,65107.26835832684,없음
2023-10-30,월,10,4,베이커리,식빵,17,4332,0,4332.0,73644.0,47141.45551235355,26502.544487646453,없음
2023-10-30,월,10,4,베이커리,크로와상,33,1229,0,1229.0,40557.0,27537.26291933514,13019.737080664861,없음
2023-10-30,월,10,4,베이커리,베이글,26,3455,0,3455.0,89830.0,41467.18282984684,48362.81717015316,없음
2023-10-30,월,10,4,베이커리,머핀,24,1545,0,1545.0,37080.0,23624.922268360646,13455.077731639354,없음
2023-10-30,월,10,4,베이커리,케이크,61,5862,0,5862.0,357582.0,156907.81828971507,200674.18171028493,포인트 적립
2023-10-31,화,10,4,과일,사과,29,3782,0,3782.0,109678.0,71966.91566140245,37711.084338597546,없음
2023-10-31,화,10,4,과일,바나나,17,1430,29,1015.3,17260.1,9719.06201517849,7541.037984821509,할인 프로모션
2023-10-31,화,10,4,과일,오렌지,40,1579,0,1579.0,63160.0,37823.798423044325,25336.201576955675,없음
2023-10-31,화,10,4,과일,딸기,47,3988,0,3988.0,187436.0,103242.84472542605,84193.15527457395,포인트 적립
2023-10-31,화,10,4,과일,포도,51,4207,0,4207.0,214557.0,127812.50308623299,86744.49691376701,없음
2023-10-31,화,10,4,과일,수박,33,2531,0,2531.0,83523.0,33867.55602310312,49655.44397689688,없음
2023-10-31,화,10,4,과일,멜론,46,4281,0,4281.0,196926.0,126798.25259896842,70127.74740103158,없음
2023-10-31,화,10,4,채소,양파,67,1966,0,1966.0,131722.0,91322.63960256116,40399.36039743884,온라인 광고
2023-10-31,화,10,4,채소,감자,17,1743,0,1743.0,29631.0,20424.402895445553,9206.597104554447,없음
2023-10-31,화,10,4,채소,당근,33,1422,0,1422.0,46926.0,28582.16354004911,18343.83645995089,없음
2023-10-31,화,10,4,채소,토마토,35,1996,0,1996.0,69860.0,28576.335359055913,41283.66464094409,없음
2023-10-31,화,10,4,채소,오이,14,2795,0,2795.0,39130.0,26421.144485978493,12708.855514021507,없음
2023-10-31,화,10,4,채소,상추,32,1926,0,1926.0,61632.0,33520.31976375424,28111.68023624576,없음
2023-10-31,화,10,4,채소,시금치,60,2842,0,2842.0,170520.0,73043.97772924967,97476.02227075033,1+1 이벤트
2023-10-31,화,10,4,육류,소고기,9,5668,0,5668.0,51012.0,31553.263781478607,19458.736218521393,없음
2023-10-31,화,10,4,육류,돼지고기,16,11145,0,11145.0,178320.0,114383.15368655892,63936.846313441085,없음
2023-10-31,화,10,4,육류,닭고기,25,12139,0,12139.0,303475.0,158794.50969519946,144680.49030480054,없음
2023-10-31,화,10,4,육류,양고기,27,9667,0,9667.0,261009.0,180323.4342446648,80685.5657553352,없음
2023-10-31,화,10,4,육류,오리고기,10,16392,0,16392.0,163920.0,98221.24409446618,65698.75590553382,없음
2023-10-31,화,10,4,해산물,연어,46,5497,10,4947.3,227575.80000000002,94533.76875589827,133042.03124410176,할인 프로모션
2023-10-31,화,10,4,해산물,참치,11,7389,0,7389.0,81279.0,39915.44186512294,41363.55813487706,없음
2023-10-31,화,10,4,해산물,새우,22,3680,0,3680.0,80960.0,41435.4421962633,39524.5578037367,없음
2023-10-31,화,10,4,해산물,오징어,21,4950,0,4950.0,103950.0,54495.38715719287,49454.61284280713,없음
2023-10-31,화,10,4,해산물,조개,32,13100,0,13100.0,419200.0,272397.08440193994,146802.91559806006,없음
2023-10-31,화,10,4,해산물,게,10,4992,0,4992.0,49920.0,21734.47915263748,28185.52084736252,없음
2023-10-31,화,10,4,유제품,우유,38,7445,0,7445.0,282910.0,143119.22933277106,139790.77066722894,없음
2023-10-31,화,10,4,유제품,치즈,18,3457,0,3457.0,62226.0,35583.21321169002,26642.786788309983,없음
2023-10-31,화,10,4,유제품,요거트,28,7124,0,7124.0,199472.0,99118.04794134441,100353.95205865559,없음
2023-10-31,화,10,4,유제품,버터,47,7647,0,7647.0,359409.0,239240.40880067577,120168.59119932423,없음
2023-10-31,화,10,4,유제품,크림,39,4502,0,4502.0,175578.0,120757.81488327292,54820.18511672708,없음
2023-10-31,화,10,4,베이커리,식빵,19,4195,0,4195.0,79705.0,37448.2043651421,42256.7956348579,없음
2023-10-31,화,10,4,베이커리,크로와상,24,3256,0,3256.0,78144.0,52007.65679610871,26136.343203891287,없음
2023-10-31,화,10,4,베이커리,베이글,28,3671,0,3671.0,102788.0,43020.537483586035,59767.462516413965,없음
2023-10-31,화,10,4,베이커리,머핀,47,2892,0,2892.0,135924.0,68800.20076577192,67123.79923422808,포인트 적립
2023-10-31,화,10,4,베이커리,케이크,15,1231,0,1231.0,18465.0,12218.32531038812,6246.67468961188,포인트 적립
2023-11-01,수,11,4,과일,사과,14,1875,0,1875.0,26250.0,16631.567503033555,9618.432496966445,없음
2023-11-01,수,11,4,과일,바나나,47,3476,0,3476.0,163372.0,112120.5135106172,51251.486489382805,없음
