index,Date,Status,Fulfilment,ship-service-level,Style,SKU,Category,Size,Courier Status,Qty,Amount,ship-city,ship-state,ship-postal-code,promotion-ids,Gender,Age Group
528,4/14/24,Shipped,Amazon,Expedited,청경채,VG-BCH-018,채소,300g,In Transit,2,4900,관악구,서울,8700,VEGGIESALE,M,30대
529,4/14/24,Shipped,Coupang,Standard,저지방 우유,DP-MLK-036,유제품,1L,Delivered,1,3500,광진구,서울,5000,DAIRYPROMO,F,60대
530,4/14/24,Shipped,Market Kurly,Expedited,블루베리,FR-BBR-018,과일,200g,Delivered,3,9800,성북구,서울,2800,SUMMERFRUIT,M,30대
531,4/14/24,Shipped,SSG.com,Standard,방울토마토,VG-TOM-037,채소,300g,Delivered,1,4800,강동구,서울,5900,VEGGIESALE,F,40대
532,4/14/24,Shipped,Amazon,Priority,모짜렐라 치즈,DP-CHS-036,유제품,250g,Delivered,2,8500,분당구,경기도,13500,DAIRYPROMO,M,50대
533,4/15/24,Shipped,Coupang,Standard,사과,FR-APL-018,과일,1kg,In Transit,1,6500,일산동구,경기도,10300,FRUITPROMO5,F,30대
534,4/15/24,Shipped,Market Kurly,Expedited,고구마,VG-SWP-018,채소,1kg,Delivered,3,5800,수원시,경기도,16400,VEGGIESALE,M,40대
535,4/15/24,Shipped,SSG.com,Standard,연유,DP-CDM-018,유제품,300g,Delivered,1,4500,용산구,서울,4000,DAIRYPROMO,F,20대
536,4/15/24,Shipped,Amazon,Expedited,복숭아,FR-PCH-018,과일,5개입,Delivered,2,11700,성동구,서울,4800,FRUITPROMO5,M,50대
537,4/15/24,Shipped,Coupang,Standard,샐러드 채소,VG-SLD-018,채소,300g,Delivered,1,4700,마포구,서울,4100,VEGGIESALE,F,30대
538,4/16/24,Shipped,Market Kurly,Priority,플레인 요거트,DP-YGT-054,유제품,400g,In Transit,3,5500,중구,서울,4500,DAIRYPROMO,M,40대
539,4/16/24,Shipped,SSG.com,Standard,수박,FR-WML-018,과일,1통,Delivered,1,12900,종로구,서울,3000,SUMMERFRUIT,F,50대
540,4/16/24,Shipped,Amazon,Expedited,양파,VG-ONI-018,채소,1kg,Delivered,2,3500,은평구,서울,3400,VEGGIESALE,M,30대
541,4/16/24,Shipped,Coupang,Standard,유기농 바나나,FR-BNN-019,과일,500g,Delivered,1,5990,동대문구,서울,2500,FRUITPROMO5,F,60대
542,4/16/24,Shipped,Market Kurly,Expedited,국산 방울토마토,VG-TOM-038,채소,200g,Delivered,3,3500,서대문구,서울,3600,,M,30대
543,4/17/24,Shipped,SSG.com,Standard,순두부,DP-TFU-019,유제품,300g,In Transit,1,3000,강북구,서울,1000,FRESH10OFF,F,40대
544,4/17/24,Shipped,Amazon,Priority,아보카도,FR-AVC-019,과일,3개입,Delivered,2,6700,도봉구,서울,1300,FRUITPROMO5,M,50대
545,4/17/24,Shipped,Coupang,Standard,유기농 당근,VG-CRT-019,채소,500g,Delivered,1,4200,노원구,서울,1300,VEGGIESALE,F,30대
546,4/17/24,Shipped,Market Kurly,Expedited,유기농 시금치,VG-SPN-019,채소,300g,Delivered,3,4900,중랑구,서울,2100,VEGGIESALE,M,40대
547,4/17/24,Shipped,SSG.com,Standard,신선 우유,DP-MLK-037,유제품,1L,Delivered,1,2900,구로구,서울,8200,DAIRYPROMO,F,20대
548,4/18/24,Shipped,Amazon,Expedited,태국 망고,FR-MNG-019,과일,2개입,In Transit,2,7200,금천구,서울,8500,SUMMERFRUIT,M,50대
549,4/18/24,Shipped,Coupang,Standard,브로콜리,VG-BRC-019,채소,300g,Delivered,1,3900,동작구,서울,7200,,F,30대
550,4/18/24,Shipped,Market Kurly,Priority,그릭 요거트,DP-YGT-055,유제품,500g,Delivered,3,7800,관악구,서울,8700,DAIRYPROMO,M,40대
551,4/18/24,Shipped,SSG.com,Standard,골드 키위,FR-KWI-019,과일,6개입,Delivered,1,8900,광진구,서울,5000,FRUITPROMO5,F,50대
552,4/18/24,Shipped,Amazon,Expedited,유기농 오이,VG-CCB-019,채소,3개입,Delivered,2,4800,성북구,서울,2800,VEGGIESALE,M,30대
553,4/19/24,Shipped,Coupang,Standard,체다 치즈,DP-CHS-037,유제품,200g,In Transit,1,7900,강동구,서울,5900,DAIRYPROMO,F,60대
554,4/19/24,Shipped,Market Kurly,Expedited,딸기,FR-STB-019,과일,400g,Delivered,3,12900,분당구,경기도,13500,SUMMERFRUIT,M,30대
555,4/19/24,Shipped,SSG.com,Standard,양배추,VG-CBG-019,채소,1통,Delivered,1,3900,일산동구,경기도,10300,,F,40대
556,4/19/24,Shipped,Amazon,Priority,무가당 요구르트,DP-YGT-056,유제품,4개입,Delivered,2,6900,수원시,경기도,16400,DAIRYPROMO,M,50대
557,4/19/24,Shipped,Coupang,Standard,파인애플,FR-PNP-019,과일,1개,Delivered,1,6900,용산구,서울,4000,FRUITPROMO5,F,30대
558,4/20/24,Shipped,Market Kurly,Expedited,청경채,VG-BCH-019,채소,300g,In Transit,3,4900,성동구,서울,4800,VEGGIESALE,M,40대
559,4/20/24,Shipped,SSG.com,Standard,저지방 우유,DP-MLK-038,유제품,1L,Delivered,1,3500,마포구,서울,4100,DAIRYPROMO,F,20대
560,4/20/24,Shipped,Amazon,Expedited,블루베리,FR-BBR-019,과일,200g,Delivered,2,9800,중구,서울,4500,SUMMERFRUIT,M,50대
561,4/20/24,Shipped,Coupang,Standard,방울토마토,VG-TOM-039,채소,300g,Delivered,1,4800,종로구,서울,3000,VEGGIESALE,F,30대
562,4/20/24,Shipped,Market Kurly,Priority,모짜렐라 치즈,DP-CHS-038,유제품,250g,Delivered,3,8500,은평구,서울,3400,DAIRYPROMO,M,40대
563,4/21/24,Shipped,SSG.com,Standard,사과,FR-APL-019,과일,1kg,In Transit,1,6500,동대문구,서울,2500,FRUITPROMO5,F,50대
564,4/21/24,Shipped,Amazon,Expedited,고구마,VG-SWP-019,채소,1kg,Delivered,2,5800,서대문구,서울,3600,VEGGIESALE,M,30대
565,4/21/24,Shipped,Coupang,Standard,연유,DP-CDM-019,유제품,300g,Delivered,1,4500,강북구,서울,1000,DAIRYPROMO,F,60대
566,4/21/24,Shipped,Market Kurly,Expedited,복숭아,FR-PCH-019,과일,5개입,Delivered,3,11700,도봉구,서울,1300,FRUITPROMO5,M,30대
567,4/21/24,Shipped,SSG.com,Standard,샐러드 채소,VG-SLD-019,채소,300g,Delivered,1,4700,노원구,서울,1300,VEGGIESALE,F,40대
568,4/22/24,Shipped,Amazon,Priority,플레인 요거트,DP-YGT-057,유제품,400g,In Transit,2,5500,중랑구,서울,2100,DAIRYPROMO,M,50대
569,4/22/24,Shipped,Coupang,Standard,수박,FR-WML-019,과일,1통,Delivered,1,12900,구로구,서울,8200,SUMMERFRUIT,F,30대
570,4/22/24,Shipped,Market Kurly,Expedited,양파,VG-ONI-019,채소,1kg,Delivered,3,3500,금천구,서울,8500,VEGGIESALE,M,40대
571,4/22/24,Shipped,SSG.com,Standard,유기농 바나나,FR-BNN-020,과일,500g,Delivered,1,5990,동작구,서울,7200,FRUITPROMO5,F,20대
572,4/22/24,Shipped,Amazon,Expedited,국산 방울토마토,VG-TOM-040,채소,200g,Delivered,2,3500,관악구,서울,8700,,M,50대
573,4/23/24,Shipped,Coupang,Standard,순두부,DP-TFU-020,유제품,300g,In Transit,1,3000,광진구,서울,5000,FRESH10OFF,F,30대
574,4/23/24,Shipped,Market Kurly,Priority,아보카도,FR-AVC-020,과일,3개입,Delivered,3,6700,성북구,서울,2800,FRUITPROMO5,M,40대
575,4/23/24,Shipped,SSG.com,Standard,유기농 당근,VG-CRT-020,채소,500g,Delivered,1,4200,강동구,서울,5900,VEGGIESALE,F,50대
576,4/23/24,Shipped,Amazon,Expedited,유기농 시금치,VG-SPN-020,채소,300g,Delivered,2,4900,분당구,경기도,13500,VEGGIESALE,M,30대
577,4/23/24,Shipped,Coupang,Standard,신선 우유,DP-MLK-039,유제품,1L,Delivered,1,2900,일산동구,경기도,10300,DAIRYPROMO,F,60대
578,4/24/24,Shipped,Market Kurly,Expedited,태국 망고,FR-MNG-020,과일,2개입,In Transit,3,7200,수원시,경기도,16400,SUMMERFRUIT,M,30대
579,4/24/24,Shipped,SSG.com,Standard,브로콜리,VG-BRC-020,채소,300g,Delivered,1,3900,용산구,서울,4000,,F,40대
580,4/24/24,Shipped,Amazon,Priority,그릭 요거트,DP-YGT-058,유제품,500g,Delivered,2,7800,성동구,서울,4800,DAIRYPROMO,M,50대
581,4/24/24,Shipped,Coupang,Standard,골드 키위,FR-KWI-020,과일,6개입,Delivered,1,8900,마포구,서울,4100,FRUITPROMO5,F,30대
582,4/24/24,Shipped,Market Kurly,Expedited,유기농 오이,VG-CCB-020,채소,3개입,Delivered,3,4800,중구,서울,4500,VEGGIESALE,M,40대
583,4/25/24,Shipped,SSG.com,Standard,체다 치즈,DP-CHS-039,유제품,200g,In Transit,1,7900,종로구,서울,3000,DAIRYPROMO,F,20대
584,4/25/24,Shipped,Amazon,Expedited,딸기,FR-STB-020,과일,400g,Delivered,2,12900,은평구,서울,3400,SUMMERFRUIT,M,50대
585,4/25/24,Shipped,Coupang,Standard,양배추,VG-CBG-020,채소,1통,Delivered,1,3900,동대문구,서울,2500,,F,30대
586,4/25/24,Shipped,Market Kurly,Priority,무가당 요구르트,DP-YGT-059,유제품,4개입,Delivered,3,6900,서대문구,서울,3600,DAIRYPROMO,M,40대
587,4/25/24,Shipped,SSG.com,Standard,파인애플,FR-PNP-020,과일,1개,Delivered,1,6900,강북구,서울,1000,FRUITPROMO5,F,50대
588,4/26/24,Shipped,Amazon,Expedited,청경채,VG-BCH-020,채소,300g,In Transit,2,4900,도봉구,서울,1300,VEGGIESALE,M,30대
589,4/26/24,Shipped,Coupang,Standard,저지방 우유,DP-MLK-040,유제품,1L,Delivered,1,3500,노원구,서울,1300,DAIRYPROMO,F,60대
590,4/26/24,Shipped,Market Kurly,Expedited,블루베리,FR-BBR-020,과일,200g,Delivered,3,9800,중랑구,서울,2100,SUMMERFRUIT,M,30대
591,4/26/24,Shipped,SSG.com,Standard,방울토마토,VG-TOM-041,채소,300g,Delivered,1,4800,구로구,서울,8200,VEGGIESALE,F,40대
592,4/26/24,Shipped,Amazon,Priority,모짜렐라 치즈,DP-CHS-040,유제품,250g,Delivered,2,8500,금천구,서울,8500,DAIRYPROMO,M,50대
593,4/27/24,Shipped,Coupang,Standard,사과,FR-APL-020,과일,1kg,In Transit,1,6500,동작구,서울,7200,FRUITPROMO5,F,30대
594,4/27/24,Shipped,Market Kurly,Expedited,고구마,VG-SWP-020,채소,1kg,Delivered,3,5800,관악구,서울,8700,VEGGIESALE,M,40대
595,4/27/24,Shipped,SSG.com,Standard,연유,DP-CDM-020,유제품,300g,Delivered,1,4500,광진구,서울,5000,DAIRYPROMO,F,20대
596,4/27/24,Shipped,Amazon,Expedited,복숭아,FR-PCH-020,과일,5개입,Delivered,2,11700,성북구,서울,2800,FRUITPROMO5,M,50대
597,4/27/24,Shipped,Coupang,Standard,샐러드 채소,VG-SLD-020,채소,300g,Delivered,1,4700,강동구,서울,5900,VEGGIESALE,F,30대
598,4/28/24,Shipped,Market Kurly,Priority,플레인 요거트,DP-YGT-060,유제품,400g,In Transit,3,5500,분당구,경기도,13500,DAIRYPROMO,M,40대
599,4/28/24,Shipped,SSG.com,Standard,수박,FR-WML-020,과일,1통,Delivered,1,12900,일산동구,경기도,10300,SUMMERFRUIT,F,50대
600,4/28/24,Shipped,Amazon,Expedited,양파,VG-ONI-020,채소,1kg,Delivered,2,3500,수원시,경기도,16400,VEGGIESALE,M,30대
601,4/28/24,Shipped,Coupang,Standard,유기농 바나나,FR-BNN-021,과일,500g,Delivered,1,5990,용산구,서울,4000,FRUITPROMO5,F,60대
602,4/28/24,Shipped,Market Kurly,Expedited,국산 방울토마토,VG-TOM-042,채소,200g,Delivered,3,3500,성동구,서울,4800,,M,30대
603,4/29/24,Shipped,SSG.com,Standard,순두부,DP-TFU-021,유제품,300g,In Transit,1,3000,마포구,서울,4100,FRESH10OFF,F,40대
604,4/29/24,Shipped,Amazon,Priority,아보카도,FR-AVC-021,과일,3개입,Delivered,2,6700,중구,서울,4500,FRUITPROMO5,M,50대
605,4/29/24,Shipped,Coupang,Standard,유기농 당근,VG-CRT-021,채소,500g,Delivered,1,4200,종로구,서울,3000,VEGGIESALE,F,30대
606,4/29/24,Shipped,Market Kurly,Expedited,유기농 시금치,VG-SPN-021,채소,300g,Delivered,3,4900,은평구,서울,3400,VEGGIESALE,M,40대
607,4/29/24,Shipped,SSG.com,Standard,신선 우유,DP-MLK-041,유제품,1L,Delivered,1,2900,동대문구,서울,2500,DAIRYPROMO,F,20대
608,4/30/24,Shipped,Amazon,Expedited,태국 망고,FR-MNG-021,과일,2개입,In Transit,2,7200,서대문구,서울,3600,SUMMERFRUIT,M,50대
609,4/30/24,Shipped,Coupang,Standard,브로콜리,VG-BRC-021,채소,300g,Delivered,1,3900,강북구,서울,1000,,F,30대
610,4/30/24,Shipped,Market Kurly,Priority,그릭 요거트,DP-YGT-061,유제품,500g,Delivered,3,7800,도봉구,서울,1300,DAIRYPROMO,M,40대
611,4/30/24,Shipped,SSG.com,Standard,골드 키위,FR-KWI-021,과일,6개입,Delivered,1,8900,노원구,서울,1300,FRUITPROMO5,F,50대
612,4/30/24,Shipped,Amazon,Expedited,유기농 오이,VG-CCB-021,채소,3개입,Delivered,2,4800,중랑구,서울,2100,VEGGIESALE,M,30대
613,5/1/24,Shipped,Coupang,Standard,체다 치즈,DP-CHS-041,유제품,200g,In Transit,1,7900,구로구,서울,8200,DAIRYPROMO,F,60대
614,5/1/24,Shipped,Market Kurly,Expedited,딸기,FR-STB-021,과일,400g,Delivered,3,12900,금천구,서울,8500,SUMMERFRUIT,M,30대
615,5/1/24,Shipped,SSG.com,Standard,양배추,VG-CBG-021,채소,1통,Delivered,1,3900,동작구,서울,7200,,F,40대
616,5/1/24,Shipped,Amazon,Priority,무가당 요구르트,DP-YGT-062,유제품,4개입,Delivered,2,6900,관악구,서울,8700,DAIRYPROMO,M,50대
617,5/1/24,Shipped,Coupang,Standard,파인애플,FR-PNP-021,과일,1개,Delivered,1,6900,광진구,서울,5000,FRUITPROMO5,F,30대
618,5/2/24,Shipped,Market Kurly,Expedited,청경채,VG-BCH-021,채소,300g,In Transit,3,4900,성북구,서울,2800,VEGGIESALE,M,40대
619,5/2/24,Shipped,SSG.com,Standard,저지방 우유,DP-MLK-042,유제품,1L,Delivered,1,3500,강동구,서울,5900,DAIRYPROMO,F,20대
620,5/2/24,Shipped,Amazon,Expedited,블루베리,FR-BBR-021,과일,200g,Delivered,2,9800,분당구,경기도,13500,SUMMERFRUIT,M,50대
621,5/2/24,Shipped,Coupang,Standard,방울토마토,VG-TOM-043,채소,300g,Delivered,1,4800,일산동구,경기도,10300,VEGGIESALE,F,30대
622,5/2/24,Shipped,Market Kurly,Priority,모짜렐라 치즈,DP-CHS-042,유제품,250g,Delivered,3,8500,수원시,경기도,16400,DAIRYPROMO,M,40대
623,5/3/24,Shipped,SSG.com,Standard,사과,FR-APL-021,과일,1kg,In Transit,1,6500,용산구,서울,4000,FRUITPROMO5,F,50대
624,5/3/24,Shipped,Amazon,Expedited,고구마,VG-SWP-021,채소,1kg,Delivered,2,5800,성동구,서울,4800,VEGGIESALE,M,30대
625,5/3/24,Shipped,Coupang,Standard,연유,DP-CDM-021,유제품,300g,Delivered,1,4500,마포구,서울,4100,DAIRYPROMO,F,60대
626,5/3/24,Shipped,Market Kurly,Expedited,복숭아,FR-PCH-021,과일,5개입,Delivered,3,11700,중구,서울,4500,FRUITPROMO5,M,30대
627,5/3/24,Shipped,SSG.com,Standard,샐러드 채소,VG-SLD-021,채소,300g,Delivered,1,4700,종로구,서울,3000,VEGGIESALE,F,40대
628,5/4/24,Shipped,Amazon,Priority,플레인 요거트,DP-YGT-063,유제품,400g,In Transit,2,5500,은평구,서울,3400,DAIRYPROMO,M,50대
629,5/4/24,Shipped,Coupang,Standard,수박,FR-WML-021,과일,1통,Delivered,1,12900,동대문구,서울,2500,SUMMERFRUIT,F,30대
630,5/4/24,Shipped,Market Kurly,Expedited,양파,VG-ONI-021,채소,1kg,Delivered,3,3500,서대문구,서울,3600,VEGGIESALE,M,40대
631,5/4/24,Shipped,SSG.com,Standard,유기농 바나나,FR-BNN-022,과일,500g,Delivered,1,5990,강북구,서울,1000,FRUITPROMO5,F,20대
632,5/4/24,Shipped,Amazon,Expedited,국산 방울토마토,VG-TOM-044,채소,200g,Delivered,2,3500,도봉구,서울,1300,,M,50대
633,5/5/24,Shipped,Coupang,Standard,순두부,DP-TFU-022,유제품,300g,In Transit,1,3000,노원구,서울,1300,FRESH10OFF,F,30대
634,5/5/24,Shipped,Market Kurly,Priority,아보카도,FR-AVC-022,과일,3개입,Delivered,3,6700,중랑구,서울,2100,FRUITPROMO5,M,40대
635,5/5/24,Shipped,SSG.com,Standard,유기농 당근,VG-CRT-022,채소,500g,Delivered,1,4200,구로구,서울,8200,VEGGIESALE,F,50대
636,5/5/24,Shipped,Amazon,Expedited,유기농 시금치,VG-SPN-022,채소,300g,Delivered,2,4900,금천구,서울,8500,VEGGIESALE,M,30대
637,5/5/24,Shipped,Coupang,Standard,신선 우유,DP-MLK-043,유제품,1L,Delivered,1,2900,동작구,서울,7200,DAIRYPROMO,F,60대
638,5/6/24,Shipped,Market Kurly,Expedited,태국 망고,FR-MNG-022,과일,2개입,In Transit,3,7200,관악구,서울,8700,SUMMERFRUIT,M,30대
639,5/6/24,Shipped,SSG.com,Standard,브로콜리,VG-BRC-022,채소,300g,Delivered,1,3900,광진구,서울,5000,,F,40대
640,5/6/24,Shipped,Amazon,Priority,그릭 요거트,DP-YGT-064,유제품,500g,Delivered,2,7800,성북구,서울,2800,DAIRYPROMO,M,50대
641,5/6/24,Shipped,Coupang,Standard,골드 키위,FR-KWI-022,과일,6개입,Delivered,1,8900,강동구,서울,5900,FRUITPROMO5,F,30대
642,5/6/24,Shipped,Market Kurly,Expedited,유기농 오이,VG-CCB-022,채소,3개입,Delivered,3,4800,분당구,경기도,13500,VEGGIESALE,M,40대
643,5/7/24,Shipped,SSG.com,Standard,체다 치즈,DP-CHS-043,유제품,200g,In Transit,1,7900,일산동구,경기도,10300,DAIRYPROMO,F,20대
644,5/7/24,Shipped,Amazon,Expedited,딸기,FR-STB-022,과일,400g,Delivered,2,12900,수원시,경기도,16400,SUMMERFRUIT,M,50대
645,5/7/24,Shipped,Coupang,Standard,양배추,VG-CBG-022,채소,1통,Delivered,1,3900,용산구,서울,4000,,F,30대
646,5/7/24,Shipped,Market Kurly,Priority,무가당 요구르트,DP-YGT-065,유제품,4개입,Delivered,3,6900,성동구,서울,4800,DAIRYPROMO,M,40대
647,5/7/24,Shipped,SSG.com,Standard,파인애플,FR-PNP-022,과일,1개,Delivered,1,6900,마포구,서울,4100,FRUITPROMO5,F,50대
648,5/8/24,Shipped,Amazon,Expedited,청경채,VG-BCH-022,채소,300g,In Transit,2,4900,중구,서울,4500,VEGGIESALE,M,30대
649,5/8/24,Shipped,Coupang,Standard,저지방 우유,DP-MLK-044,유제품,1L,Delivered,1,3500,종로구,서울,3000,DAIRYPROMO,F,60대
650,5/8/24,Shipped,Market Kurly,Expedited,블루베리,FR-BBR-022,과일,200g,Delivered,3,9800,은평구,서울,3400,SUMMERFRUIT,M,30대
651,5/8/24,Shipped,SSG.com,Standard,방울토마토,VG-TOM-045,채소,300g,Delivered,1,4800,동대문구,서울,2500,VEGGIESALE,F,40대
652,5/8/24,Shipped,Amazon,Priority,모짜렐라 치즈,DP-CHS-044,유제품,250g,Delivered,2,8500,서대문구,서울,3600,DAIRYPROMO,M,50대
653,5/9/24,Shipped,Coupang,Standard,사과,FR-APL-022,과일,1kg,In Transit,1,6500,강북구,서울,1000,FRUITPROMO5,F,30대
654,5/9/24,Shipped,Market Kurly,Expedited,고구마,VG-SWP-022,채소,1kg,Delivered,3,5800,도봉구,서울,1300,VEGGIESALE,M,40대
655,5/9/24,Shipped,SSG.com,Standard,연유,DP-CDM-022,유제품,300g,Delivered,1,4500,노원구,서울,1300,DAIRYPROMO,F,20대
656,5/9/24,Shipped,Amazon,Expedited,복숭아,FR-PCH-022,과일,5개입,Delivered,2,11700,중랑구,서울,2100,FRUITPROMO5,M,50대
657,5/9/24,Shipped,Coupang,Standard,샐러드 채소,VG-SLD-022,채소,300g,Delivered,1,4700,구로구,서울,8200,VEGGIESALE,F,30대
658,5/10/24,Shipped,Market Kurly,Priority,플레인 요거트,DP-YGT-066,유제품,400g,In Transit,3,5500,금천구,서울,8500,DAIRYPROMO,M,40대
659,5/10/24,Shipped,SSG.com,Standard,수박,FR-WML-022,과일,1통,Delivered,1,12900,동작구,서울,7200,SUMMERFRUIT,F,50대
660,5/10/24,Shipped,Amazon,Expedited,양파,VG-ONI-022,채소,1kg,Delivered,2,3500,관악구,서울,8700,VEGGIESALE,M,30대
661,5/10/24,Shipped,Coupang,Standard,유기농 바나나,FR-BNN-023,과일,500g,Delivered,1,5990,광진구,서울,5000,FRUITPROMO5,F,60대
662,5/10/24,Shipped,Market Kurly,Expedited,국산 방울토마토,VG-TOM-046,채소,200g,Delivered,3,3500,성북구,서울,2800,,M,30대
663,5/11/24,Shipped,SSG.com,Standard,순두부,DP-TFU-023,유제품,300g,In Transit,1,3000,강동구,서울,5900,FRESH10OFF,F,40대
664,5/11/24,Shipped,Amazon,Priority,아보카도,FR-AVC-023,과일,3개입,Delivered,2,6700,분당구,경기도,13500,FRUITPROMO5,M,50대
665,5/11/24,Shipped,Coupang,Standard,유기농 당근,VG-CRT-023,채소,500g,Delivered,1,4200,일산동구,경기도,10300,VEGGIESALE,F,30대
666,5/11/24,Shipped,Market Kurly,Expedited,유기농 시금치,VG-SPN-023,채소,300g,Delivered,3,4900,수원시,경기도,16400,VEGGIESALE,M,40대
667,5/11/24,Shipped,SSG.com,Standard,신선 우유,DP-MLK-045,유제품,1L,Delivered,1,2900,용산구,서울,4000,DAIRYPROMO,F,20대
668,5/12/24,Shipped,Amazon,Expedited,태국 망고,FR-MNG-023,과일,2개입,In Transit,2,7200,성동구,서울,4800,SUMMERFRUIT,M,50대
669,5/12/24,Shipped,Coupang,Standard,브로콜리,VG-BRC-023,채소,300g,Delivered,1,3900,마포구,서울,4100,,F,30대
670,5/12/24,Shipped,Market Kurly,Priority,그릭 요거트,DP-YGT-067,유제품,500g,Delivered,3,7800,중구,서울,4500,DAIRYPROMO,M,40대
671,5/12/24,Shipped,SSG.com,Standard,골드 키위,FR-KWI-023,과일,6개입,Delivered,1,8900,종로구,서울,3000,FRUITPROMO5,F,50대
672,5/12/24,Shipped,Amazon,Expedited,유기농 오이,VG-CCB-023,채소,3개입,Delivered,2,4800,은평구,서울,3400,VEGGIESALE,M,30대
673,5/13/24,Shipped,Coupang,Standard,체다 치즈,DP-CHS-045,유제품,200g,In Transit,1,7900,동대문구,서울,2500,DAIRYPROMO,F,60대
674,5/13/24,Shipped,Market Kurly,Expedited,딸기,FR-STB-023,과일,400g,Delivered,3,12900,서대문구,서울,3600,SUMMERFRUIT,M,30대
675,5/13/24,Shipped,SSG.com,Standard,양배추,VG-CBG-023,채소,1통,Delivered,1,3900,강북구,서울,1000,,F,40대
676,5/13/24,Shipped,Amazon,Priority,무가당 요구르트,DP-YGT-068,유제품,4개입,Delivered,2,6900,도봉구,서울,1300,DAIRYPROMO,M,50대
677,5/13/24,Shipped,Coupang,Standard,파인애플,FR-PNP-023,과일,1개,Delivered,1,6900,노원구,서울,1300,FRUITPROMO5,F,30대
678,5/14/24,Shipped,Market Kurly,Expedited,청경채,VG-BCH-023,채소,300g,In Transit,3,4900,중랑구,서울,2100,VEGGIESALE,M,40대
679,5/14/24,Shipped,SSG.com,Standard,저지방 우유,DP-MLK-046,유제품,1L,Delivered,1,3500,구로구,서울,8200,DAIRYPROMO,F,20대
680,5/14/24,Shipped,Amazon,Expedited,블루베리,FR-BBR-023,과일,200g,Delivered,2,9800,금천구,서울,8500,SUMMERFRUIT,M,50대
596,4/27/24,Shipped,Amazon,Expedited,복숭아,FR-PCH-020,과일,5개입,Delivered,2,11700,성북구,서울,2800,FRUITPROMO5,M,50대
597,4/27/24,Shipped,Coupang,Standard,샐러드 채소,VG-SLD-020,채소,300g,Delivered,1,4700,강동구,서울,5900,VEGGIESALE,F,30대
598,4/28/24,Shipped,Market Kurly,Priority,플레인 요거트,DP-YGT-060,유제품,400g,In Transit,3,5500,분당구,경기도,13500,DAIRYPROMO,M,40대
599,4/28/24,Shipped,SSG.com,Standard,수박,FR-WML-020,과일,1통,Delivered,1,12900,일산동구,경기도,10300,SUMMERFRUIT,F,50대
600,4/28/24,Shipped,Amazon,Expedited,양파,VG-ONI-020,채소,1kg,Delivered,2,3500,수원시,경기도,16400,VEGGIESALE,M,30대
601,4/28/24,Shipped,Coupang,Standard,유기농 바나나,FR-BNN-021,과일,500g,Delivered,1,5990,용산구,서울,4000,FRUITPROMO5,F,60대
602,4/28/24,Shipped,Market Kurly,Expedited,국산 방울토마토,VG-TOM-042,채소,200g,Delivered,3,3500,성동구,서울,4800,,M,30대
603,4/29/24,Shipped,SSG.com,Standard,순두부,DP-TFU-021,유제품,300g,In Transit,1,3000,마포구,서울,4100,FRESH10OFF,F,40대
604,4/29/24,Shipped,Amazon,Priority,아보카도,FR-AVC-021,과일,3개입,Delivered,2,6700,중구,서울,4500,FRUITPROMO5,M,50대
605,4/29/24,Shipped,Coupang,Standard,유기농 당근,VG-CRT-021,채소,500g,Delivered,1,4200,종로구,서울,3000,VEGGIESALE,F,30대
606,4/29/24,Shipped,Market Kurly,Expedited,유기농 시금치,VG-SPN-021,채소,300g,Delivered,3,4900,은평구,서울,3400,VEGGIESALE,M,40대
607,4/29/24,Shipped,SSG.com,Standard,신선 우유,DP-MLK-041,유제품,1L,Delivered,1,2900,동대문구,서울,2500,DAIRYPROMO,F,20대
608,4/30/24,Shipped,Amazon,Expedited,태국 망고,FR-MNG-021,과일,2개입,In Transit,2,7200,서대문구,서울,3600,SUMMERFRUIT,M,50대
609,4/30/24,Shipped,Coupang,Standard,브로콜리,VG-BRC-021,채소,300g,Delivered,1,3900,강북구,서울,1000,,F,30대
610,4/30/24,Shipped,Market Kurly,Priority,그릭 요거트,DP-YGT-061,유제품,500g,Delivered,3,7800,도봉구,서울,1300,DAIRYPROMO,M,40대
611,4/30/24,Shipped,SSG.com,Standard,골드 키위,FR-KWI-021,과일,6개입,Delivered,1,8900,노원구,서울,1300,FRUITPROMO5,F,50대
612,4/30/24,Shipped,Amazon,Expedited,유기농 오이,VG-CCB-021,채소,3개입,Delivered,2,4800,중랑구,서울,2100,VEGGIESALE,M,30대
613,5/1/24,Shipped,Coupang,Standard,체다 치즈,DP-CHS-041,유제품,200g,In Transit,1,7900,구로구,서울,8200,DAIRYPROMO,F,60대
614,5/1/24,Shipped,Market Kurly,Expedited,딸기,FR-STB-021,과일,400g,Delivered,3,12900,금천구,서울,8500,SUMMERFRUIT,M,30대
615,5/1/24,Shipped,SSG.com,Standard,양배추,VG-CBG-021,채소,1통,Delivered,1,3900,동작구,서울,7200,,F,40대
616,5/1/24,Shipped,Amazon,Priority,무가당 요구르트,DP-YGT-062,유제품,4개입,Delivered,2,6900,관악구,서울,8700,DAIRYPROMO,M,50대
617,5/1/24,Shipped,Coupang,Standard,파인애플,FR-PNP-021,과일,1개,Delivered,1,6900,광진구,서울,5000,FRUITPROMO5,F,30대
618,5/2/24,Shipped,Market Kurly,Expedited,청경채,VG-BCH-021,채소,300g,In Transit,3,4900,성북구,서울,2800,VEGGIESALE,M,40대
