index,Date,Status,Fulfilment,ship-service-level,Style,SKU,Category,Size,Courier Status,Qty,Amount,ship-city,ship-state,ship-postal-code,promotion-ids,Gender,Age Group
516,2024-04-11,Shipped,Amazon,Expedited,유기농 시금치,VG-SPN-018,채소,300g,Delivered,2,4900,중구,서울,4500,VEGGIESALE,M,30대
517,2024-04-11,Shipped,Coupang,Standard,신선 우유,DP-MLK-035,유제품,1L,Delivered,1,2900,종로구,서울,3000,DAIRYPROMO,F,60대
518,2024-04-12,Shipped,Market Kurly,Expedited,태국 망고,FR-MNG-018,과일,2개입,In Transit,3,7200,은평구,서울,3400,SUMMERFRUIT,M,30대
519,2024-04-12,Shipped,SSG.com,Standard,브로콜리,VG-BRC-018,채소,300g,Delivered,1,3900,동대문구,서울,2500,NO_PROMO,F,40대
520,2024-04-12,Shipped,Amazon,Priority,그릭 요거트,DP-YGT-052,유제품,500g,Delivered,2,7800,서대문구,서울,3600,DAIRYPROMO,M,50대
521,2024-04-12,Shipped,Coupang,Standard,골드 키위,FR-KWI-018,과일,6개입,Delivered,1,8900,강북구,서울,1000,FRUITPROMO5,F,30대
522,2024-04-12,Shipped,Market Kurly,Expedited,유기농 오이,VG-CCB-018,채소,3개입,Delivered,3,4800,도봉구,서울,1300,VEGGIESALE,M,40대
523,2024-04-13,Shipped,SSG.com,Standard,체다 치즈,DP-CHS-035,유제품,200g,In Transit,1,7900,노원구,서울,1300,DAIRYPROMO,F,20대
524,2024-04-13,Shipped,Amazon,Expedited,딸기,FR-STB-018,과일,400g,Delivered,2,12900,중랑구,서울,2100,SUMMERFRUIT,M,50대
525,2024-04-13,Shipped,Coupang,Standard,양배추,VG-CBG-018,채소,1통,Delivered,1,3900,구로구,서울,8200,NO_PROMO,F,30대
526,2024-04-13,Shipped,Market Kurly,Priority,무가당 요구르트,DP-YGT-053,유제품,4개입,Delivered,3,6900,금천구,서울,8500,DAIRYPROMO,M,40대
527,2024-04-13,Shipped,SSG.com,Standard,파인애플,FR-PNP-018,과일,1개,Delivered,1,6900,동작구,서울,7200,FRUITPROMO5,F,50대
528,2024-04-14,Shipped,Amazon,Expedited,청경채,VG-BCH-018,채소,300g,In Transit,2,4900,관악구,서울,8700,VEGGIESALE,M,30대
529,2024-04-14,Shipped,Coupang,Standard,저지방 우유,DP-MLK-036,유제품,1L,Delivered,1,3500,광진구,서울,5000,DAIRYPROMO,F,60대
530,2024-04-14,Shipped,Market Kurly,Expedited,블루베리,FR-BBR-018,과일,200g,Delivered,3,9800,성북구,서울,2800,SUMMERFRUIT,M,30대
531,2024-04-14,Shipped,SSG.com,Standard,방울토마토,VG-TOM-037,채소,300g,Delivered,1,4800,강동구,서울,5900,VEGGIESALE,F,40대
532,2024-04-14,Shipped,Amazon,Priority,모짜렐라 치즈,DP-CHS-036,유제품,250g,Delivered,2,8500,분당구,경기도,13500,DAIRYPROMO,M,50대
533,2024-04-15,Shipped,Coupang,Standard,사과,FR-APL-018,과일,1kg,In Transit,1,6500,일산동구,경기도,10300,FRUITPROMO5,F,30대
534,2024-04-15,Shipped,Market Kurly,Expedited,고구마,VG-SWP-018,채소,1kg,Delivered,3,5800,수원시,경기도,16400,VEGGIESALE,M,40대
535,2024-04-15,Shipped,SSG.com,Standard,연유,DP-CDM-018,유제품,300g,Delivered,1,4500,용산구,서울,4000,DAIRYPROMO,F,20대
536,2024-04-15,Shipped,Amazon,Expedited,복숭아,FR-PCH-018,과일,5개입,Delivered,2,11700,성동구,서울,4800,FRUITPROMO5,M,50대
537,2024-04-15,Shipped,Coupang,Standard,샐러드 채소,VG-SLD-018,채소,300g,Delivered,1,4700,마포구,서울,4100,VEGGIESALE,F,30대
538,2024-04-16,Shipped,Market Kurly,Priority,플레인 요거트,DP-YGT-054,유제품,400g,In Transit,3,5500,중구,서울,4500,DAIRYPROMO,M,40대
539,2024-04-16,Shipped,SSG.com,Standard,수박,FR-WML-018,과일,1통,Delivered,1,12900,종로구,서울,3000,SUMMERFRUIT,F,50대
540,2024-04-16,Shipped,Amazon,Expedited,양파,VG-ONI-018,채소,1kg,Delivered,2,3500,은평구,서울,3400,VEGGIESALE,M,30대
541,2024-04-16,Shipped,Coupang,Standard,유기농 바나나,FR-BNN-019,과일,500g,Delivered,1,5990,동대문구,서울,2500,FRUITPROMO5,F,60대
542,2024-04-16,Shipped,Market Kurly,Expedited,국산 방울토마토,VG-TOM-038,채소,200g,Delivered,3,3500,서대문구,서울,3600,NO_PROMO,M,30대
543,2024-04-17,Shipped,SSG.com,Standard,순두부,DP-TFU-019,유제품,300g,In Transit,1,3000,강북구,서울,1000,FRESH10OFF,F,40대
544,2024-04-17,Shipped,Amazon,Priority,아보카도,FR-AVC-019,과일,3개입,Delivered,2,6700,도봉구,서울,1300,FRUITPROMO5,M,50대
545,2024-04-17,Shipped,Coupang,Standard,유기농 당근,VG-CRT-019,채소,500g,Delivered,1,4200,노원구,서울,1300,VEGGIESALE,F,30대
546,2024-04-17,Shipped,Market Kurly,Expedited,유기농 시금치,VG-SPN-019,채소,300g,Delivered,3,4900,중랑구,서울,2100,VEGGIESALE,M,40대
547,2024-04-17,Shipped,SSG.com,Standard,신선 우유,DP-MLK-037,유제품,1L,Delivered,1,2900,구로구,서울,8200,DAIRYPROMO,F,20대
548,2024-04-18,Shipped,Amazon,Expedited,태국 망고,FR-MNG-019,과일,2개입,In Transit,2,7200,금천구,서울,8500,SUMMERFRUIT,M,50대
549,2024-04-18,Shipped,Coupang,Standard,브로콜리,VG-BRC-019,채소,300g,Delivered,1,3900,동작구,서울,7200,NO_PROMO,F,30대
550,2024-04-18,Shipped,Market Kurly,Priority,그릭 요거트,DP-YGT-055,유제품,500g,Delivered,3,7800,관악구,서울,8700,DAIRYPROMO,M,40대
551,2024-04-18,Shipped,SSG.com,Standard,골드 키위,FR-KWI-019,과일,6개입,Delivered,1,8900,광진구,서울,5000,FRUITPROMO5,F,50대
552,2024-04-18,Shipped,Amazon,Expedited,유기농 오이,VG-CCB-019,채소,3개입,Delivered,2,4800,성북구,서울,2800,VEGGIESALE,M,30대
553,2024-04-19,Shipped,Coupang,Standard,체다 치즈,DP-CHS-037,유제품,200g,In Transit,1,7900,강동구,서울,5900,DAIRYPROMO,F,60대
554,2024-04-19,Shipped,Market Kurly,Expedited,딸기,FR-STB-019,과일,400g,Delivered,3,12900,분당구,경기도,13500,SUMMERFRUIT,M,30대
555,2024-04-19,Shipped,SSG.com,Standard,양배추,VG-CBG-019,채소,1통,Delivered,1,3900,일산동구,경기도,10300,NO_PROMO,F,40대
556,2024-04-19,Shipped,Amazon,Priority,무가당 요구르트,DP-YGT-056,유제품,4개입,Delivered,2,6900,수원시,경기도,16400,DAIRYPROMO,M,50대
557,2024-04-19,Shipped,Coupang,Standard,파인애플,FR-PNP-019,과일,1개,Delivered,1,6900,용산구,서울,4000,FRUITPROMO5,F,30대
558,2024-04-20,Shipped,Market Kurly,Expedited,청경채,VG-BCH-019,채소,300g,In Transit,3,4900,성동구,서울,4800,VEGGIESALE,M,40대
559,2024-04-20,Shipped,SSG.com,Standard,저지방 우유,DP-MLK-038,유제품,1L,Delivered,1,3500,마포구,서울,4100,DAIRYPROMO,F,20대
560,2024-04-20,Shipped,Amazon,Expedited,블루베리,FR-BBR-019,과일,200g,Delivered,2,9800,중구,서울,4500,SUMMERFRUIT,M,50대
561,2024-04-20,Shipped,Coupang,Standard,방울토마토,VG-TOM-039,채소,300g,Delivered,1,4800,종로구,서울,3000,VEGGIESALE,F,30대
562,2024-04-20,Shipped,Market Kurly,Priority,모짜렐라 치즈,DP-CHS-038,유제품,250g,Delivered,3,8500,은평구,서울,3400,DAIRYPROMO,M,40대
563,2024-04-21,Shipped,SSG.com,Standard,사과,FR-APL-019,과일,1kg,In Transit,1,6500,동대문구,서울,2500,FRUITPROMO5,F,50대
564,2024-04-21,Shipped,Amazon,Expedited,고구마,VG-SWP-019,채소,1kg,Delivered,2,5800,서대문구,서울,3600,VEGGIESALE,M,30대
565,2024-04-21,Shipped,Coupang,Standard,연유,DP-CDM-019,유제품,300g,Delivered,1,4500,강북구,서울,1000,DAIRYPROMO,F,60대
566,2024-04-21,Shipped,Market Kurly,Expedited,복숭아,FR-PCH-019,과일,5개입,Delivered,3,11700,도봉구,서울,1300,FRUITPROMO5,M,30대
567,2024-04-21,Shipped,SSG.com,Standard,샐러드 채소,VG-SLD-019,채소,300g,Delivered,1,4700,노원구,서울,1300,VEGGIESALE,F,40대
568,2024-04-22,Shipped,Amazon,Priority,플레인 요거트,DP-YGT-057,유제품,400g,In Transit,2,5500,중랑구,서울,2100,DAIRYPROMO,M,50대
569,2024-04-22,Shipped,Coupang,Standard,수박,FR-WML-019,과일,1통,Delivered,1,12900,구로구,서울,8200,SUMMERFRUIT,F,30대
570,2024-04-22,Shipped,Market Kurly,Expedited,양파,VG-ONI-019,채소,1kg,Delivered,3,3500,금천구,서울,8500,VEGGIESALE,M,40대
571,2024-04-22,Shipped,SSG.com,Standard,유기농 바나나,FR-BNN-020,과일,500g,Delivered,1,5990,동작구,서울,7200,FRUITPROMO5,F,20대
572,2024-04-22,Shipped,Amazon,Expedited,국산 방울토마토,VG-TOM-040,채소,200g,Delivered,2,3500,관악구,서울,8700,NO_PROMO,M,50대
573,2024-04-23,Shipped,Coupang,Standard,순두부,DP-TFU-020,유제품,300g,In Transit,1,3000,광진구,서울,5000,FRESH10OFF,F,30대
574,2024-04-23,Shipped,Market Kurly,Priority,아보카도,FR-AVC-020,과일,3개입,Delivered,3,6700,성북구,서울,2800,FRUITPROMO5,M,40대
575,2024-04-23,Shipped,SSG.com,Standard,유기농 당근,VG-CRT-020,채소,500g,Delivered,1,4200,강동구,서울,5900,VEGGIESALE,F,50대
576,2024-04-23,Shipped,Amazon,Expedited,유기농 시금치,VG-SPN-020,채소,300g,Delivered,2,4900,분당구,경기도,13500,VEGGIESALE,M,30대
577,2024-04-23,Shipped,Coupang,Standard,신선 우유,DP-MLK-039,유제품,1L,Delivered,1,2900,일산동구,경기도,10300,DAIRYPROMO,F,60대
578,2024-04-24,Shipped,Market Kurly,Expedited,태국 망고,FR-MNG-020,과일,2개입,In Transit,3,7200,수원시,경기도,16400,SUMMERFRUIT,M,30대
579,2024-04-24,Shipped,SSG.com,Standard,브로콜리,VG-BRC-020,채소,300g,Delivered,1,3900,용산구,서울,4000,NO_PROMO,F,40대
580,2024-04-24,Shipped,Amazon,Priority,그릭 요거트,DP-YGT-058,유제품,500g,Delivered,2,7800,성동구,서울,4800,DAIRYPROMO,M,50대
581,2024-04-24,Shipped,Coupang,Standard,골드 키위,FR-KWI-020,과일,6개입,Delivered,1,8900,마포구,서울,4100,FRUITPROMO5,F,30대
582,2024-04-24,Shipped,Market Kurly,Expedited,유기농 오이,VG-CCB-020,채소,3개입,Delivered,3,4800,중구,서울,4500,VEGGIESALE,M,40대
583,2024-04-25,Shipped,SSG.com,Standard,체다 치즈,DP-CHS-039,유제품,200g,In Transit,1,7900,종로구,서울,3000,DAIRYPROMO,F,20대
584,2024-04-25,Shipped,Amazon,Expedited,딸기,FR-STB-020,과일,400g,Delivered,2,12900,은평구,서울,3400,SUMMERFRUIT,M,50대
585,2024-04-25,Shipped,Coupang,Standard,양배추,VG-CBG-020,채소,1통,Delivered,1,3900,동대문구,서울,2500,NO_PROMO,F,30대
586,2024-04-25,Shipped,Market Kurly,Priority,무가당 요구르트,DP-YGT-059,유제품,4개입,Delivered,3,6900,서대문구,서울,3600,DAIRYPROMO,M,40대
587,2024-04-25,Shipped,SSG.com,Standard,파인애플,FR-PNP-020,과일,1개,Delivered,1,6900,강북구,서울,1000,FRUITPROMO5,F,50대
588,2024-04-26,Shipped,Amazon,Expedited,청경채,VG-BCH-020,채소,300g,In Transit,2,4900,도봉구,서울,1300,VEGGIESALE,M,30대
589,2024-04-26,Shipped,Coupang,Standard,저지방 우유,DP-MLK-040,유제품,1L,Delivered,1,3500,노원구,서울,1300,DAIRYPROMO,F,60대
590,2024-04-26,Shipped,Market Kurly,Expedited,블루베리,FR-BBR-020,과일,200g,Delivered,3,9800,중랑구,서울,2100,SUMMERFRUIT,M,30대
591,2024-04-26,Shipped,SSG.com,Standard,방울토마토,VG-TOM-041,채소,300g,Delivered,1,4800,구로구,서울,8200,VEGGIESALE,F,40대
592,2024-04-26,Shipped,Amazon,Priority,모짜렐라 치즈,DP-CHS-040,유제품,250g,Delivered,2,8500,금천구,서울,8500,DAIRYPROMO,M,50대
593,2024-04-27,Shipped,Coupang,Standard,사과,FR-APL-020,과일,1kg,In Transit,1,6500,동작구,서울,7200,FRUITPROMO5,F,30대
594,2024-04-27,Shipped,Market Kurly,Expedited,고구마,VG-SWP-020,채소,1kg,Delivered,3,5800,관악구,서울,8700,VEGGIESALE,M,40대
595,2024-04-27,Shipped,SSG.com,Standard,연유,DP-CDM-020,유제품,300g,Delivered,1,4500,광진구,서울,5000,DAIRYPROMO,F,20대
596,2024-04-27,Shipped,Amazon,Expedited,복숭아,FR-PCH-020,과일,5개입,Delivered,2,11700,성북구,서울,2800,FRUITPROMO5,M,50대
597,2024-04-27,Shipped,Coupang,Standard,샐러드 채소,VG-SLD-020,채소,300g,Delivered,1,4700,강동구,서울,5900,VEGGIESALE,F,30대
598,2024-04-28,Shipped,Market Kurly,Priority,플레인 요거트,DP-YGT-060,유제품,400g,In Transit,3,5500,분당구,경기도,13500,DAIRYPROMO,M,40대
599,2024-04-28,Shipped,SSG.com,Standard,수박,FR-WML-020,과일,1통,Delivered,1,12900,일산동구,경기도,10300,SUMMERFRUIT,F,50대
600,2024-04-28,Shipped,Amazon,Expedited,양파,VG-ONI-020,채소,1kg,Delivered,2,3500,수원시,경기도,16400,VEGGIESALE,M,30대
601,2024-04-28,Shipped,Coupang,Standard,유기농 바나나,FR-BNN-021,과일,500g,Delivered,1,5990,용산구,서울,4000,FRUITPROMO5,F,60대
602,2024-04-28,Shipped,Market Kurly,Expedited,국산 방울토마토,VG-TOM-042,채소,200g,Delivered,3,3500,성동구,서울,4800,NO_PROMO,M,30대
603,2024-04-29,Shipped,SSG.com,Standard,순두부,DP-TFU-021,유제품,300g,In Transit,1,3000,마포구,서울,4100,FRESH10OFF,F,40대
604,2024-04-29,Shipped,Amazon,Priority,아보카도,FR-AVC-021,과일,3개입,Delivered,2,6700,중구,서울,4500,FRUITPROMO5,M,50대
605,2024-04-29,Shipped,Coupang,Standard,유기농 당근,VG-CRT-021,채소,500g,Delivered,1,4200,종로구,서울,3000,VEGGIESALE,F,30대
606,2024-04-29,Shipped,Market Kurly,Expedited,유기농 시금치,VG-SPN-021,채소,300g,Delivered,3,4900,은평구,서울,3400,VEGGIESALE,M,40대
607,2024-04-29,Shipped,SSG.com,Standard,신선 우유,DP-MLK-041,유제품,1L,Delivered,1,2900,동대문구,서울,2500,DAIRYPROMO,F,20대
608,2024-04-30,Shipped,Amazon,Expedited,태국 망고,FR-MNG-021,과일,2개입,In Transit,2,7200,서대문구,서울,3600,SUMMERFRUIT,M,50대
609,2024-04-30,Shipped,Coupang,Standard,브로콜리,VG-BRC-021,채소,300g,Delivered,1,3900,강북구,서울,1000,NO_PROMO,F,30대
610,2024-04-30,Shipped,Market Kurly,Priority,그릭 요거트,DP-YGT-061,유제품,500g,Delivered,3,7800,도봉구,서울,1300,DAIRYPROMO,M,40대
611,2024-04-30,Shipped,SSG.com,Standard,골드 키위,FR-KWI-021,과일,6개입,Delivered,1,8900,노원구,서울,1300,FRUITPROMO5,F,50대
612,2024-04-30,Shipped,Amazon,Expedited,유기농 오이,VG-CCB-021,채소,3개입,Delivered,2,4800,중랑구,서울,2100,VEGGIESALE,M,30대
613,2024-05-01,Shipped,Coupang,Standard,체다 치즈,DP-CHS-041,유제품,200g,In Transit,1,7900,구로구,서울,8200,DAIRYPROMO,F,60대
614,2024-05-01,Shipped,Market Kurly,Expedited,딸기,FR-STB-021,과일,400g,Delivered,3,12900,금천구,서울,8500,SUMMERFRUIT,M,30대
615,2024-05-01,Shipped,SSG.com,Standard,양배추,VG-CBG-021,채소,1통,Delivered,1,3900,동작구,서울,7200,NO_PROMO,F,40대
616,2024-05-01,Shipped,Amazon,Priority,무가당 요구르트,DP-YGT-062,유제품,4개입,Delivered,2,6900,관악구,서울,8700,DAIRYPROMO,M,50대
617,2024-05-01,Shipped,Coupang,Standard,파인애플,FR-PNP-021,과일,1개,Delivered,1,6900,광진구,서울,5000,FRUITPROMO5,F,30대
618,2024-05-02,Shipped,Market Kurly,Expedited,청경채,VG-BCH-021,채소,300g,In Transit,3,4900,성북구,서울,2800,VEGGIESALE,M,40대
619,2024-05-02,Shipped,SSG.com,Standard,저지방 우유,DP-MLK-042,유제품,1L,Delivered,1,3500,강동구,서울,5900,DAIRYPROMO,F,20대
620,2024-05-02,Shipped,Amazon,Expedited,블루베리,FR-BBR-021,과일,200g,Delivered,2,9800,분당구,경기도,13500,SUMMERFRUIT,M,50대
621,2024-05-02,Shipped,Coupang,Standard,방울토마토,VG-TOM-043,채소,300g,Delivered,1,4800,일산동구,경기도,10300,VEGGIESALE,F,30대
622,2024-05-02,Shipped,Market Kurly,Priority,모짜렐라 치즈,DP-CHS-042,유제품,250g,Delivered,3,8500,수원시,경기도,16400,DAIRYPROMO,M,40대
623,2024-05-03,Shipped,SSG.com,Standard,사과,FR-APL-021,과일,1kg,In Transit,1,6500,용산구,서울,4000,FRUITPROMO5,F,50대
624,2024-05-03,Shipped,Amazon,Expedited,고구마,VG-SWP-021,채소,1kg,Delivered,2,5800,성동구,서울,4800,VEGGIESALE,M,30대
625,2024-05-03,Shipped,Coupang,Standard,연유,DP-CDM-021,유제품,300g,Delivered,1,4500,마포구,서울,4100,DAIRYPROMO,F,60대
626,2024-05-03,Shipped,Market Kurly,Expedited,복숭아,FR-PCH-021,과일,5개입,Delivered,3,11700,중구,서울,4500,FRUITPROMO5,M,30대
627,2024-05-03,Shipped,SSG.com,Standard,샐러드 채소,VG-SLD-021,채소,300g,Delivered,1,4700,종로구,서울,3000,VEGGIESALE,F,40대
628,2024-05-04,Shipped,Amazon,Priority,플레인 요거트,DP-YGT-063,유제품,400g,In Transit,2,5500,은평구,서울,3400,DAIRYPROMO,M,50대
629,2024-05-04,Shipped,Coupang,Standard,수박,FR-WML-021,과일,1통,Delivered,1,12900,동대문구,서울,2500,SUMMERFRUIT,F,30대
630,2024-05-04,Shipped,Market Kurly,Expedited,양파,VG-ONI-021,채소,1kg,Delivered,3,3500,서대문구,서울,3600,VEGGIESALE,M,40대
631,2024-05-04,Shipped,SSG.com,Standard,유기농 바나나,FR-BNN-022,과일,500g,Delivered,1,5990,강북구,서울,1000,FRUITPROMO5,F,20대
632,2024-05-04,Shipped,Amazon,Expedited,국산 방울토마토,VG-TOM-044,채소,200g,Delivered,2,3500,도봉구,서울,1300,NO_PROMO,M,50대
633,2024-05-05,Shipped,Coupang,Standard,순두부,DP-TFU-022,유제품,300g,In Transit,1,3000,노원구,서울,1300,FRESH10OFF,F,30대
634,2024-05-05,Shipped,Market Kurly,Priority,아보카도,FR-AVC-022,과일,3개입,Delivered,3,6700,중랑구,서울,2100,FRUITPROMO5,M,40대
635,2024-05-05,Shipped,SSG.com,Standard,유기농 당근,VG-CRT-022,채소,500g,Delivered,1,4200,구로구,서울,8200,VEGGIESALE,F,50대
636,2024-05-05,Shipped,Amazon,Expedited,유기농 시금치,VG-SPN-022,채소,300g,Delivered,2,4900,금천구,서울,8500,VEGGIESALE,M,30대
637,2024-05-05,Shipped,Coupang,Standard,신선 우유,DP-MLK-043,유제품,1L,Delivered,1,2900,동작구,서울,7200,DAIRYPROMO,F,60대
638,2024-05-06,Shipped,Market Kurly,Expedited,태국 망고,FR-MNG-022,과일,2개입,In Transit,3,7200,관악구,서울,8700,SUMMERFRUIT,M,30대
639,2024-05-06,Shipped,SSG.com,Standard,브로콜리,VG-BRC-022,채소,300g,Delivered,1,3900,광진구,서울,5000,NO_PROMO,F,40대
640,2024-05-06,Shipped,Amazon,Priority,그릭 요거트,DP-YGT-064,유제품,500g,Delivered,2,7800,성북구,서울,2800,DAIRYPROMO,M,50대
641,2024-05-06,Shipped,Coupang,Standard,골드 키위,FR-KWI-022,과일,6개입,Delivered,1,8900,강동구,서울,5900,FRUITPROMO5,F,30대
642,2024-05-06,Shipped,Market Kurly,Expedited,유기농 오이,VG-CCB-022,채소,3개입,Delivered,3,4800,분당구,경기도,13500,VEGGIESALE,M,40대
643,2024-05-07,Shipped,SSG.com,Standard,체다 치즈,DP-CHS-043,유제품,200g,In Transit,1,7900,일산동구,경기도,10300,DAIRYPROMO,F,20대
644,2024-05-07,Shipped,Amazon,Expedited,딸기,FR-STB-022,과일,400g,Delivered,2,12900,수원시,경기도,16400,SUMMERFRUIT,M,50대
645,2024-05-07,Shipped,Coupang,Standard,양배추,VG-CBG-022,채소,1통,Delivered,1,3900,용산구,서울,4000,NO_PROMO,F,30대
646,2024-05-07,Shipped,Market Kurly,Priority,무가당 요구르트,DP-YGT-065,유제품,4개입,Delivered,3,6900,성동구,서울,4800,DAIRYPROMO,M,40대
647,2024-05-07,Shipped,SSG.com,Standard,파인애플,FR-PNP-022,과일,1개,Delivered,1,6900,마포구,서울,4100,FRUITPROMO5,F,50대
648,2024-05-08,Shipped,Amazon,Expedited,청경채,VG-BCH-022,채소,300g,In Transit,2,4900,중구,서울,4500,VEGGIESALE,M,30대
649,2024-05-08,Shipped,Coupang,Standard,저지방 우유,DP-MLK-044,유제품,1L,Delivered,1,3500,종로구,서울,3000,DAIRYPROMO,F,60대
650,2024-05-08,Shipped,Market Kurly,Expedited,블루베리,FR-BBR-022,과일,200g,Delivered,3,9800,은평구,서울,3400,SUMMERFRUIT,M,30대
651,2024-05-08,Shipped,SSG.com,Standard,방울토마토,VG-TOM-045,채소,300g,Delivered,1,4800,동대문구,서울,2500,VEGGIESALE,F,40대
652,2024-05-08,Shipped,Amazon,Priority,모짜렐라 치즈,DP-CHS-044,유제품,250g,Delivered,2,8500,서대문구,서울,3600,DAIRYPROMO,M,50대
653,2024-05-09,Shipped,Coupang,Standard,사과,FR-APL-022,과일,1kg,In Transit,1,6500,강북구,서울,1000,FRUITPROMO5,F,30대
654,2024-05-09,Shipped,Market Kurly,Expedited,고구마,VG-SWP-022,채소,1kg,Delivered,3,5800,도봉구,서울,1300,VEGGIESALE,M,40대
655,2024-05-09,Shipped,SSG.com,Standard,연유,DP-CDM-022,유제품,300g,Delivered,1,4500,노원구,서울,1300,DAIRYPROMO,F,20대
656,2024-05-09,Shipped,Amazon,Expedited,복숭아,FR-PCH-022,과일,5개입,Delivered,2,11700,중랑구,서울,2100,FRUITPROMO5,M,50대
657,2024-05-09,Shipped,Coupang,Standard,샐러드 채소,VG-SLD-022,채소,300g,Delivered,1,4700,구로구,서울,8200,VEGGIESALE,F,30대
658,2024-05-10,Shipped,Market Kurly,Priority,플레인 요거트,DP-YGT-066,유제품,400g,In Transit,3,5500,금천구,서울,8500,DAIRYPROMO,M,40대
659,2024-05-10,Shipped,SSG.com,Standard,수박,FR-WML-022,과일,1통,Delivered,1,12900,동작구,서울,7200,SUMMERFRUIT,F,50대
660,2024-05-10,Shipped,Amazon,Expedited,양파,VG-ONI-022,채소,1kg,Delivered,2,3500,관악구,서울,8700,VEGGIESALE,M,30대
661,2024-05-10,Shipped,Coupang,Standard,유기농 바나나,FR-BNN-023,과일,500g,Delivered,1,5990,광진구,서울,5000,FRUITPROMO5,F,60대
662,2024-05-10,Shipped,Market Kurly,Expedited,국산 방울토마토,VG-TOM-046,채소,200g,Delivered,3,3500,성북구,서울,2800,NO_PROMO,M,30대
663,2024-05-11,Shipped,SSG.com,Standard,순두부,DP-TFU-023,유제품,300g,In Transit,1,3000,강동구,서울,5900,FRESH10OFF,F,40대
664,2024-05-11,Shipped,Amazon,Priority,아보카도,FR-AVC-023,과일,3개입,Delivered,2,6700,분당구,경기도,13500,FRUITPROMO5,M,50대
665,2024-05-11,Shipped,Coupang,Standard,유기농 당근,VG-CRT-023,채소,500g,Delivered,1,4200,일산동구,경기도,10300,VEGGIESALE,F,30대
666,2024-05-11,Shipped,Market Kurly,Expedited,유기농 시금치,VG-SPN-023,채소,300g,Delivered,3,4900,수원시,경기도,16400,VEGGIESALE,M,40대
667,2024-05-11,Shipped,SSG.com,Standard,신선 우유,DP-MLK-045,유제품,1L,Delivered,1,2900,용산구,서울,4000,DAIRYPROMO,F,20대
668,2024-05-12,Shipped,Amazon,Expedited,태국 망고,FR-MNG-023,과일,2개입,In Transit,2,7200,성동구,서울,4800,SUMMERFRUIT,M,50대
669,2024-05-12,Shipped,Coupang,Standard,브로콜리,VG-BRC-023,채소,300g,Delivered,1,3900,마포구,서울,4100,NO_PROMO,F,30대
670,2024-05-12,Shipped,Market Kurly,Priority,그릭 요거트,DP-YGT-067,유제품,500g,Delivered,3,7800,중구,서울,4500,DAIRYPROMO,M,40대
671,2024-05-12,Shipped,SSG.com,Standard,골드 키위,FR-KWI-023,과일,6개입,Delivered,1,8900,종로구,서울,3000,FRUITPROMO5,F,50대
672,2024-05-12,Shipped,Amazon,Expedited,유기농 오이,VG-CCB-023,채소,3개입,Delivered,2,4800,은평구,서울,3400,VEGGIESALE,M,30대
673,2024-05-13,Shipped,Coupang,Standard,체다 치즈,DP-CHS-045,유제품,200g,In Transit,1,7900,동대문구,서울,2500,DAIRYPROMO,F,60대
674,2024-05-13,Shipped,Market Kurly,Expedited,딸기,FR-STB-023,과일,400g,Delivered,3,12900,서대문구,서울,3600,SUMMERFRUIT,M,30대
675,2024-05-13,Shipped,SSG.com,Standard,양배추,VG-CBG-023,채소,1통,Delivered,1,3900,강북구,서울,1000,NO_PROMO,F,40대
676,2024-05-13,Shipped,Amazon,Priority,무가당 요구르트,DP-YGT-068,유제품,4개입,Delivered,2,6900,도봉구,서울,1300,DAIRYPROMO,M,50대
677,2024-05-13,Shipped,Coupang,Standard,파인애플,FR-PNP-023,과일,1개,Delivered,1,6900,노원구,서울,1300,FRUITPROMO5,F,30대
678,2024-05-14,Shipped,Market Kurly,Expedited,청경채,VG-BCH-023,채소,300g,In Transit,3,4900,중랑구,서울,2100,VEGGIESALE,M,40대
679,2024-05-14,Shipped,SSG.com,Standard,저지방 우유,DP-MLK-046,유제품,1L,Delivered,1,3500,구로구,서울,8200,DAIRYPROMO,F,20대
680,2024-05-14,Shipped,Amazon,Expedited,블루베리,FR-BBR-023,과일,200g,Delivered,2,9800,금천구,서울,8500,SUMMERFRUIT,M,50대
596,2024-04-27,Shipped,Amazon,Expedited,복숭아,FR-PCH-020,과일,5개입,Delivered,2,11700,성북구,서울,2800,FRUITPROMO5,M,50대
597,2024-04-27,Shipped,Coupang,Standard,샐러드 채소,VG-SLD-020,채소,300g,Delivered,1,4700,강동구,서울,5900,VEGGIESALE,F,30대
598,2024-04-28,Shipped,Market Kurly,Priority,플레인 요거트,DP-YGT-060,유제품,400g,In Transit,3,5500,분당구,경기도,13500,DAIRYPROMO,M,40대
599,2024-04-28,Shipped,SSG.com,Standard,수박,FR-WML-020,과일,1통,Delivered,1,12900,일산동구,경기도,10300,SUMMERFRUIT,F,50대
600,2024-04-28,Shipped,Amazon,Expedited,양파,VG-ONI-020,채소,1kg,Delivered,2,3500,수원시,경기도,16400,VEGGIESALE,M,30대
601,2024-04-28,Shipped,Coupang,Standard,유기농 바나나,FR-BNN-021,과일,500g,Delivered,1,5990,용산구,서울,4000,FRUITPROMO5,F,60대
602,2024-04-28,Shipped,Market Kurly,Expedited,국산 방울토마토,VG-TOM-042,채소,200g,Delivered,3,3500,성동구,서울,4800,NO_PROMO,M,30대
