index,Date,Status,Fulfilment,ship-service-level,Style,SKU,Category,Size,Courier Status,Qty,Amount,ship-city,ship-state,ship-postal-code,promotion-ids,Gender,Age Group,Month,Day,Weekday
826,2024-06-12,Shipped,Market Kurly,Priority,무가당 요구르트,DP-YGT-083,유제품,4개입,Delivered,3,6900,은평구,서울,3400,DAIRYPROMO,M,40대,6,12,Wednesday
827,2024-06-12,Shipped,SSG.com,Standard,파인애플,FR-PNP-028,과일,1개,Delivered,1,6900,동대문구,서울,2500,FRUITPROMO5,F,50대,6,12,Wednesday
828,2024-06-13,Shipped,Amazon,Expedited,청경채,VG-BCH-028,채소,300g,In Transit,2,4900,서대문구,서울,3600,VEGGIESALE,M,30대,6,13,Thursday
829,2024-06-13,Shipped,Coupang,Standard,저지방 우유,DP-MLK-056,유제품,1L,Delivered,1,3500,강북구,서울,1000,DAIRYPROMO,F,60대,6,13,Thursday
830,2024-06-13,Shipped,Market Kurly,Expedited,블루베리,FR-BBR-028,과일,200g,Delivered,3,9800,도봉구,서울,1300,SUMMERFRUIT,M,30대,6,13,Thursday
831,2024-06-13,Shipped,SSG.com,Standard,방울토마토,VG-TOM-057,채소,300g,Delivered,1,4800,노원구,서울,1300,VEGGIESALE,F,40대,6,13,Thursday
832,2024-06-13,Shipped,Amazon,Priority,모짜렐라 치즈,DP-CHS-056,유제품,250g,Delivered,2,8500,중랑구,서울,2100,DAIRYPROMO,M,50대,6,13,Thursday
833,2024-06-14,Shipped,Coupang,Standard,사과,FR-APL-028,과일,1kg,In Transit,1,6500,구로구,서울,8200,FRUITPROMO5,F,30대,6,14,Friday
834,2024-06-14,Shipped,Market Kurly,Expedited,고구마,VG-SWP-028,채소,1kg,Delivered,3,5800,금천구,서울,8500,VEGGIESALE,M,40대,6,14,Friday
835,2024-06-14,Shipped,SSG.com,Standard,연유,DP-CDM-028,유제품,300g,Delivered,1,4500,동작구,서울,7200,DAIRYPROMO,F,20대,6,14,Friday
836,2024-06-14,Shipped,Amazon,Expedited,복숭아,FR-PCH-028,과일,5개입,Delivered,2,11700,관악구,서울,8700,FRUITPROMO5,M,50대,6,14,Friday
837,2024-06-14,Shipped,Coupang,Standard,샐러드 채소,VG-SLD-028,채소,300g,Delivered,1,4700,광진구,서울,5000,VEGGIESALE,F,30대,6,14,Friday
838,2024-06-15,Shipped,Market Kurly,Priority,플레인 요거트,DP-YGT-084,유제품,400g,In Transit,3,5500,성북구,서울,2800,DAIRYPROMO,M,40대,6,15,Saturday
839,2024-06-15,Shipped,SSG.com,Standard,수박,FR-WML-028,과일,1통,Delivered,1,12900,강동구,서울,5900,SUMMERFRUIT,F,50대,6,15,Saturday
840,2024-06-15,Shipped,Amazon,Expedited,양파,VG-ONI-028,채소,1kg,Delivered,2,3500,분당구,경기도,13500,VEGGIESALE,M,30대,6,15,Saturday
841,2024-06-15,Shipped,Coupang,Standard,유기농 바나나,FR-BNN-029,과일,500g,Delivered,1,5990,일산동구,경기도,10300,FRUITPROMO5,F,60대,6,15,Saturday
842,2024-06-15,Shipped,Market Kurly,Expedited,국산 방울토마토,VG-TOM-058,채소,200g,Delivered,3,3500,수원시,경기도,16400,NO_PROMO,M,30대,6,15,Saturday
843,2024-06-16,Shipped,SSG.com,Standard,순두부,DP-TFU-029,유제품,300g,In Transit,1,3000,용산구,서울,4000,FRESH10OFF,F,40대,6,16,Sunday
844,2024-06-16,Shipped,Amazon,Priority,아보카도,FR-AVC-029,과일,3개입,Delivered,2,6700,성동구,서울,4800,FRUITPROMO5,M,50대,6,16,Sunday
845,2024-06-16,Shipped,Coupang,Standard,유기농 당근,VG-CRT-029,채소,500g,Delivered,1,4200,마포구,서울,4100,VEGGIESALE,F,30대,6,16,Sunday
846,2024-06-16,Shipped,Market Kurly,Expedited,유기농 시금치,VG-SPN-029,채소,300g,Delivered,3,4900,중구,서울,4500,VEGGIESALE,M,40대,6,16,Sunday
847,2024-06-16,Shipped,SSG.com,Standard,신선 우유,DP-MLK-057,유제품,1L,Delivered,1,2900,종로구,서울,3000,DAIRYPROMO,F,20대,6,16,Sunday
848,2024-06-17,Shipped,Amazon,Expedited,태국 망고,FR-MNG-029,과일,2개입,In Transit,2,7200,은평구,서울,3400,SUMMERFRUIT,M,50대,6,17,Monday
849,2024-06-17,Shipped,Coupang,Standard,브로콜리,VG-BRC-029,채소,300g,Delivered,1,3900,동대문구,서울,2500,NO_PROMO,F,30대,6,17,Monday
850,2024-06-17,Shipped,Market Kurly,Priority,그릭 요거트,DP-YGT-085,유제품,500g,Delivered,3,7800,서대문구,서울,3600,DAIRYPROMO,M,40대,6,17,Monday
851,2024-06-17,Shipped,SSG.com,Standard,골드 키위,FR-KWI-029,과일,6개입,Delivered,1,8900,강북구,서울,1000,FRUITPROMO5,F,50대,6,17,Monday
852,2024-06-17,Shipped,Amazon,Expedited,유기농 오이,VG-CCB-029,채소,3개입,Delivered,2,4800,도봉구,서울,1300,VEGGIESALE,M,30대,6,17,Monday
853,2024-06-18,Shipped,Coupang,Standard,체다 치즈,DP-CHS-057,유제품,200g,In Transit,1,7900,노원구,서울,1300,DAIRYPROMO,F,60대,6,18,Tuesday
854,2024-06-18,Shipped,Market Kurly,Expedited,딸기,FR-STB-029,과일,400g,Delivered,3,12900,중랑구,서울,2100,SUMMERFRUIT,M,30대,6,18,Tuesday
855,2024-06-18,Shipped,SSG.com,Standard,양배추,VG-CBG-029,채소,1통,Delivered,1,3900,구로구,서울,8200,NO_PROMO,F,40대,6,18,Tuesday
856,2024-06-18,Shipped,Amazon,Priority,무가당 요구르트,DP-YGT-086,유제품,4개입,Delivered,2,6900,금천구,서울,8500,DAIRYPROMO,M,50대,6,18,Tuesday
857,2024-06-18,Shipped,Coupang,Standard,파인애플,FR-PNP-029,과일,1개,Delivered,1,6900,동작구,서울,7200,FRUITPROMO5,F,30대,6,18,Tuesday
858,2024-06-19,Shipped,Market Kurly,Expedited,청경채,VG-BCH-029,채소,300g,In Transit,3,4900,관악구,서울,8700,VEGGIESALE,M,40대,6,19,Wednesday
859,2024-06-19,Shipped,SSG.com,Standard,저지방 우유,DP-MLK-058,유제품,1L,Delivered,1,3500,광진구,서울,5000,DAIRYPROMO,F,20대,6,19,Wednesday
860,2024-06-19,Shipped,Amazon,Expedited,블루베리,FR-BBR-029,과일,200g,Delivered,2,9800,성북구,서울,2800,SUMMERFRUIT,M,50대,6,19,Wednesday
861,2024-06-19,Shipped,Coupang,Standard,방울토마토,VG-TOM-059,채소,300g,Delivered,1,4800,강동구,서울,5900,VEGGIESALE,F,30대,6,19,Wednesday
862,2024-06-19,Shipped,Market Kurly,Priority,모짜렐라 치즈,DP-CHS-058,유제품,250g,Delivered,3,8500,분당구,경기도,13500,DAIRYPROMO,M,40대,6,19,Wednesday
863,2024-06-20,Shipped,SSG.com,Standard,사과,FR-APL-029,과일,1kg,In Transit,1,6500,일산동구,경기도,10300,FRUITPROMO5,F,50대,6,20,Thursday
864,2024-06-20,Shipped,Amazon,Expedited,고구마,VG-SWP-029,채소,1kg,Delivered,2,5800,수원시,경기도,16400,VEGGIESALE,M,30대,6,20,Thursday
865,2024-06-20,Shipped,Coupang,Standard,연유,DP-CDM-029,유제품,300g,Delivered,1,4500,용산구,서울,4000,DAIRYPROMO,F,60대,6,20,Thursday
866,2024-06-20,Shipped,Market Kurly,Expedited,복숭아,FR-PCH-029,과일,5개입,Delivered,3,11700,성동구,서울,4800,FRUITPROMO5,M,30대,6,20,Thursday
867,2024-06-20,Shipped,SSG.com,Standard,샐러드 채소,VG-SLD-029,채소,300g,Delivered,1,4700,마포구,서울,4100,VEGGIESALE,F,40대,6,20,Thursday
868,2024-06-21,Shipped,Amazon,Priority,플레인 요거트,DP-YGT-087,유제품,400g,In Transit,2,5500,중구,서울,4500,DAIRYPROMO,M,50대,6,21,Friday
869,2024-06-21,Shipped,Coupang,Standard,수박,FR-WML-029,과일,1통,Delivered,1,12900,종로구,서울,3000,SUMMERFRUIT,F,30대,6,21,Friday
870,2024-06-21,Shipped,Market Kurly,Expedited,양파,VG-ONI-029,채소,1kg,Delivered,3,3500,은평구,서울,3400,VEGGIESALE,M,40대,6,21,Friday
871,2024-06-21,Shipped,SSG.com,Standard,유기농 바나나,FR-BNN-030,과일,500g,Delivered,1,5990,동대문구,서울,2500,FRUITPROMO5,F,20대,6,21,Friday
872,2024-06-21,Shipped,Amazon,Expedited,국산 방울토마토,VG-TOM-060,채소,200g,Delivered,2,3500,서대문구,서울,3600,NO_PROMO,M,50대,6,21,Friday
873,2024-06-22,Shipped,Coupang,Standard,순두부,DP-TFU-030,유제품,300g,In Transit,1,3000,강북구,서울,1000,FRESH10OFF,F,30대,6,22,Saturday
874,2024-06-22,Shipped,Market Kurly,Priority,아보카도,FR-AVC-030,과일,3개입,Delivered,3,6700,도봉구,서울,1300,FRUITPROMO5,M,40대,6,22,Saturday
875,2024-06-22,Shipped,SSG.com,Standard,유기농 당근,VG-CRT-030,채소,500g,Delivered,1,4200,노원구,서울,1300,VEGGIESALE,F,50대,6,22,Saturday
876,2024-06-22,Shipped,Amazon,Expedited,유기농 시금치,VG-SPN-030,채소,300g,Delivered,2,4900,중랑구,서울,2100,VEGGIESALE,M,30대,6,22,Saturday
877,2024-06-22,Shipped,Coupang,Standard,신선 우유,DP-MLK-059,유제품,1L,Delivered,1,2900,구로구,서울,8200,DAIRYPROMO,F,60대,6,22,Saturday
878,2024-06-23,Shipped,Market Kurly,Expedited,태국 망고,FR-MNG-030,과일,2개입,In Transit,3,7200,금천구,서울,8500,SUMMERFRUIT,M,30대,6,23,Sunday
879,2024-06-23,Shipped,SSG.com,Standard,브로콜리,VG-BRC-030,채소,300g,Delivered,1,3900,동작구,서울,7200,NO_PROMO,F,40대,6,23,Sunday
880,2024-06-23,Shipped,Amazon,Priority,그릭 요거트,DP-YGT-088,유제품,500g,Delivered,2,7800,관악구,서울,8700,DAIRYPROMO,M,50대,6,23,Sunday
881,2024-06-23,Shipped,Coupang,Standard,골드 키위,FR-KWI-030,과일,6개입,Delivered,1,8900,광진구,서울,5000,FRUITPROMO5,F,30대,6,23,Sunday
882,2024-06-23,Shipped,Market Kurly,Expedited,유기농 오이,VG-CCB-030,채소,3개입,Delivered,3,4800,성북구,서울,2800,VEGGIESALE,M,40대,6,23,Sunday
883,2024-06-24,Shipped,SSG.com,Standard,체다 치즈,DP-CHS-059,유제품,200g,In Transit,1,7900,강동구,서울,5900,DAIRYPROMO,F,20대,6,24,Monday
884,2024-06-24,Shipped,Amazon,Expedited,딸기,FR-STB-030,과일,400g,Delivered,2,12900,분당구,경기도,13500,SUMMERFRUIT,M,50대,6,24,Monday
885,2024-06-24,Shipped,Coupang,Standard,양배추,VG-CBG-030,채소,1통,Delivered,1,3900,일산동구,경기도,10300,NO_PROMO,F,30대,6,24,Monday
886,2024-06-24,Shipped,Market Kurly,Priority,무가당 요구르트,DP-YGT-089,유제품,4개입,Delivered,3,6900,수원시,경기도,16400,DAIRYPROMO,M,40대,6,24,Monday
887,2024-06-24,Shipped,SSG.com,Standard,파인애플,FR-PNP-030,과일,1개,Delivered,1,6900,용산구,서울,4000,FRUITPROMO5,F,50대,6,24,Monday
888,2024-06-25,Shipped,Amazon,Expedited,청경채,VG-BCH-030,채소,300g,In Transit,2,4900,성동구,서울,4800,VEGGIESALE,M,30대,6,25,Tuesday
889,2024-06-25,Shipped,Coupang,Standard,저지방 우유,DP-MLK-060,유제품,1L,Delivered,1,3500,마포구,서울,4100,DAIRYPROMO,F,60대,6,25,Tuesday
890,2024-06-25,Shipped,Market Kurly,Expedited,블루베리,FR-BBR-030,과일,200g,Delivered,3,9800,중구,서울,4500,SUMMERFRUIT,M,30대,6,25,Tuesday
891,2024-06-25,Shipped,SSG.com,Standard,방울토마토,VG-TOM-061,채소,300g,Delivered,1,4800,종로구,서울,3000,VEGGIESALE,F,40대,6,25,Tuesday
892,2024-06-25,Shipped,Amazon,Priority,모짜렐라 치즈,DP-CHS-060,유제품,250g,Delivered,2,8500,은평구,서울,3400,DAIRYPROMO,M,50대,6,25,Tuesday
893,2024-06-26,Shipped,Coupang,Standard,사과,FR-APL-030,과일,1kg,In Transit,1,6500,동대문구,서울,2500,FRUITPROMO5,F,30대,6,26,Wednesday
894,2024-06-26,Shipped,Market Kurly,Expedited,고구마,VG-SWP-030,채소,1kg,Delivered,3,5800,서대문구,서울,3600,VEGGIESALE,M,40대,6,26,Wednesday
895,2024-06-26,Shipped,SSG.com,Standard,연유,DP-CDM-030,유제품,300g,Delivered,1,4500,강북구,서울,1000,DAIRYPROMO,F,20대,6,26,Wednesday
896,2024-06-26,Shipped,Amazon,Expedited,복숭아,FR-PCH-030,과일,5개입,Delivered,2,11700,도봉구,서울,1300,FRUITPROMO5,M,50대,6,26,Wednesday
897,2024-06-26,Shipped,Coupang,Standard,샐러드 채소,VG-SLD-030,채소,300g,Delivered,1,4700,노원구,서울,1300,VEGGIESALE,F,30대,6,26,Wednesday
898,2024-06-27,Shipped,Market Kurly,Priority,플레인 요거트,DP-YGT-090,유제품,400g,In Transit,3,5500,중랑구,서울,2100,DAIRYPROMO,M,40대,6,27,Thursday
899,2024-06-27,Shipped,SSG.com,Standard,수박,FR-WML-030,과일,1통,Delivered,1,12900,구로구,서울,8200,SUMMERFRUIT,F,50대,6,27,Thursday
900,2024-06-27,Shipped,Amazon,Expedited,양파,VG-ONI-030,채소,1kg,Delivered,2,3500,금천구,서울,8500,VEGGIESALE,M,30대,6,27,Thursday
901,2024-06-27,Shipped,Coupang,Standard,유기농 바나나,FR-BNN-031,과일,500g,Delivered,1,5990,동작구,서울,7200,FRUITPROMO5,F,60대,6,27,Thursday
902,2024-06-27,Shipped,Market Kurly,Expedited,국산 방울토마토,VG-TOM-062,채소,200g,Delivered,3,3500,관악구,서울,8700,NO_PROMO,M,30대,6,27,Thursday
903,2024-06-28,Shipped,SSG.com,Standard,순두부,DP-TFU-031,유제품,300g,In Transit,1,3000,광진구,서울,5000,FRESH10OFF,F,40대,6,28,Friday
904,2024-06-28,Shipped,Amazon,Priority,아보카도,FR-AVC-031,과일,3개입,Delivered,2,6700,성북구,서울,2800,FRUITPROMO5,M,50대,6,28,Friday
905,2024-06-28,Shipped,Coupang,Standard,유기농 당근,VG-CRT-031,채소,500g,Delivered,1,4200,강동구,서울,5900,VEGGIESALE,F,30대,6,28,Friday
906,2024-06-28,Shipped,Market Kurly,Expedited,유기농 시금치,VG-SPN-031,채소,300g,Delivered,3,4900,분당구,경기도,13500,VEGGIESALE,M,40대,6,28,Friday
907,2024-06-28,Shipped,SSG.com,Standard,신선 우유,DP-MLK-061,유제품,1L,Delivered,1,2900,일산동구,경기도,10300,DAIRYPROMO,F,20대,6,28,Friday
908,2024-06-29,Shipped,Amazon,Expedited,태국 망고,FR-MNG-031,과일,2개입,In Transit,2,7200,수원시,경기도,16400,SUMMERFRUIT,M,50대,6,29,Saturday
909,2024-06-29,Shipped,Coupang,Standard,브로콜리,VG-BRC-031,채소,300g,Delivered,1,3900,용산구,서울,4000,NO_PROMO,F,30대,6,29,Saturday
910,2024-06-29,Shipped,Market Kurly,Priority,그릭 요거트,DP-YGT-091,유제품,500g,Delivered,3,7800,성동구,서울,4800,DAIRYPROMO,M,40대,6,29,Saturday
911,2024-06-29,Shipped,SSG.com,Standard,골드 키위,FR-KWI-031,과일,6개입,Delivered,1,8900,마포구,서울,4100,FRUITPROMO5,F,50대,6,29,Saturday
912,2024-06-29,Shipped,Amazon,Expedited,유기농 오이,VG-CCB-031,채소,3개입,Delivered,2,4800,중구,서울,4500,VEGGIESALE,M,30대,6,29,Saturday
913,2024-06-30,Shipped,Coupang,Standard,체다 치즈,DP-CHS-061,유제품,200g,In Transit,1,7900,종로구,서울,3000,DAIRYPROMO,F,60대,6,30,Sunday
914,2024-06-30,Shipped,Market Kurly,Expedited,딸기,FR-STB-031,과일,400g,Delivered,3,12900,은평구,서울,3400,SUMMERFRUIT,M,30대,6,30,Sunday
915,2024-06-30,Shipped,SSG.com,Standard,양배추,VG-CBG-031,채소,1통,Delivered,1,3900,동대문구,서울,2500,NO_PROMO,F,40대,6,30,Sunday
916,2024-06-30,Shipped,Amazon,Priority,무가당 요구르트,DP-YGT-092,유제품,4개입,Delivered,2,6900,서대문구,서울,3600,DAIRYPROMO,M,50대,6,30,Sunday
917,2024-06-30,Shipped,Coupang,Standard,파인애플,FR-PNP-031,과일,1개,Delivered,1,6900,강북구,서울,1000,FRUITPROMO5,F,30대,6,30,Sunday
918,2024-06-30,Shipped,Market Kurly,Expedited,청경채,VG-BCH-031,채소,300g,In Transit,3,4900,도봉구,서울,1300,VEGGIESALE,M,40대,6,30,Sunday
919,2024-06-30,Shipped,SSG.com,Standard,저지방 우유,DP-MLK-062,유제품,1L,Delivered,1,3500,노원구,서울,1300,DAIRYPROMO,F,20대,6,30,Sunday
920,2024-06-30,Shipped,Amazon,Expedited,블루베리,FR-BBR-031,과일,200g,Delivered,2,9800,중랑구,서울,2100,SUMMERFRUIT,M,50대,6,30,Sunday
921,2024-06-30,Shipped,Coupang,Standard,방울토마토,VG-TOM-063,채소,300g,Delivered,1,4800,구로구,서울,8200,VEGGIESALE,F,30대,6,30,Sunday
922,2024-06-30,Shipped,Market Kurly,Priority,모짜렐라 치즈,DP-CHS-062,유제품,250g,Delivered,3,8500,금천구,서울,8500,DAIRYPROMO,M,40대,6,30,Sunday
923,2024-06-30,Shipped,SSG.com,Standard,사과,FR-APL-031,과일,1kg,In Transit,1,6500,동작구,서울,7200,FRUITPROMO5,F,50대,6,30,Sunday
924,2024-06-30,Shipped,Amazon,Expedited,고구마,VG-SWP-031,채소,1kg,Delivered,2,5800,관악구,서울,8700,VEGGIESALE,M,30대,6,30,Sunday
925,2024-06-30,Shipped,Coupang,Standard,연유,DP-CDM-031,유제품,300g,Delivered,1,4500,광진구,서울,5000,DAIRYPROMO,F,60대,6,30,Sunday
926,2024-06-30,Shipped,Market Kurly,Expedited,복숭아,FR-PCH-031,과일,5개입,Delivered,3,11700,성북구,서울,2800,FRUITPROMO5,M,30대,6,30,Sunday
927,2024-06-30,Shipped,SSG.com,Standard,샐러드 채소,VG-SLD-031,채소,300g,Delivered,1,4700,강동구,서울,5900,VEGGIESALE,F,40대,6,30,Sunday
928,2024-06-30,Shipped,Amazon,Priority,플레인 요거트,DP-YGT-093,유제품,400g,In Transit,2,5500,분당구,경기도,13500,DAIRYPROMO,M,50대,6,30,Sunday
929,2024-06-30,Shipped,Coupang,Standard,수박,FR-WML-031,과일,1통,Delivered,1,12900,일산동구,경기도,10300,SUMMERFRUIT,F,30대,6,30,Sunday
930,2024-06-30,Shipped,Market Kurly,Expedited,양파,VG-ONI-031,채소,1kg,Delivered,3,3500,수원시,경기도,16400,VEGGIESALE,M,40대,6,30,Sunday
931,2024-06-30,Shipped,SSG.com,Standard,유기농 바나나,FR-BNN-032,과일,500g,Delivered,1,5990,용산구,서울,4000,FRUITPROMO5,F,20대,6,30,Sunday
932,2024-06-30,Shipped,Amazon,Expedited,국산 방울토마토,VG-TOM-064,채소,200g,Delivered,2,3500,성동구,서울,4800,NO_PROMO,M,50대,6,30,Sunday
933,2024-06-30,Shipped,Coupang,Standard,순두부,DP-TFU-032,유제품,300g,In Transit,1,3000,마포구,서울,4100,FRESH10OFF,F,30대,6,30,Sunday
934,2024-06-30,Shipped,Market Kurly,Priority,아보카도,FR-AVC-032,과일,3개입,Delivered,3,6700,중구,서울,4500,FRUITPROMO5,M,40대,6,30,Sunday
935,2024-06-30,Shipped,SSG.com,Standard,유기농 당근,VG-CRT-032,채소,500g,Delivered,1,4200,종로구,서울,3000,VEGGIESALE,F,50대,6,30,Sunday
0,2024-06-20,Shipped,Coupang,Expedited,그릭요거트,FRESH-D-2024-000,유제품,XL,Delivered,3,13800,구로구,경기도,66077,EARLY5,M,30대,6,20,Thursday
1,2024-06-15,Shipped,SSG.com,Standard,버터,FRESH-D-2024-001,유제품,S,Delivered,2,13600,구로구,서울,56076,FRESH10,M,40대,6,15,Saturday
2,2024-04-03,Shipped,Market Kurly,Standard,키위,FRESH-F-2024-002,과일,M,Delivered,2,15200,강서구,경기도,50011,SPRING24,M,50대,4,3,Wednesday
3,2024-03-23,Shipped,Amazon,Standard,수박,FRESH-F-2024-003,과일,XL,Delivered,1,5900,광진구,경기도,64210,FRESH10,F,50대,3,23,Saturday
4,2024-04-21,Shipped,Coupang,Expedited,토마토,FRESH-V-2024-004,채소,S,Delivered,3,15300,마포구,경기도,34015,EARLY5,M,50대,4,21,Sunday
5,2024-05-15,Shipped,Coupang,Priority,우유,FRESH-D-2024-005,유제품,L,Delivered,3,17100,종로구,서울,11000,SPRING24,M,30대,5,15,Wednesday
6,2024-03-05,Shipped,Amazon,Priority,시금치,FRESH-V-2024-006,채소,S,Delivered,1,3800,강서구,서울,77701,SPRING24,M,50대,3,5,Tuesday
7,2024-03-21,Shipped,SSG.com,Priority,요거트,FRESH-D-2024-007,유제품,S,Delivered,2,8600,강남구,경기도,60409,SPRING24,M,40대,3,21,Thursday
8,2024-06-16,Shipped,Amazon,Standard,배,FRESH-F-2024-008,과일,S,Delivered,2,11800,부천시,서울,24418,EARLY5,F,30대,6,16,Sunday
9,2024-04-25,Shipped,Market Kurly,Priority,감자,FRESH-V-2024-009,채소,L,Delivered,2,11000,강동구,경기도,56096,FRESH10,M,50대,4,25,Thursday
10,2024-02-04,Shipped,Market Kurly,Priority,딸기,FRESH-F-2024-010,과일,S,Delivered,3,19800,서초구,서울,23404,SPRING24,F,40대,2,4,Sunday
11,2024-03-26,Shipped,Coupang,Standard,브로콜리,FRESH-V-2024-011,채소,XL,Delivered,2,9800,분당구,경기도,82761,FRESH10,F,40대,3,26,Tuesday
12,2024-06-20,Shipped,Coupang,Expedited,사과,FRESH-F-2024-012,과일,S,Delivered,2,14400,성동구,경기도,57232,FRESH10,F,30대,6,20,Thursday
13,2024-02-29,Shipped,Market Kurly,Priority,사과,FRESH-F-2024-013,과일,M,Delivered,1,7000,노원구,경기도,36176,EARLY5,F,30대,2,29,Thursday
14,2024-03-29,Shipped,Market Kurly,Priority,요거트,FRESH-D-2024-014,유제품,L,Delivered,3,23400,영등포구,경기도,38896,SPRING24,F,40대,3,29,Friday
15,2024-06-03,Shipped,Coupang,Expedited,상추,FRESH-V-2024-015,채소,L,Delivered,3,14400,종로구,경기도,67700,EARLY5,M,30대,6,3,Monday
16,2024-01-28,Shipped,Amazon,Standard,아이스크림,FRESH-D-2024-016,유제품,XL,Delivered,2,11200,중구,서울,18610,SPRING24,F,30대,1,28,Sunday
17,2024-05-28,Shipped,SSG.com,Priority,크림치즈,FRESH-D-2024-017,유제품,M,Delivered,2,9200,양천구,경기도,35096,BUNDLE15,M,50대,5,28,Tuesday
18,2024-02-03,Shipped,Market Kurly,Standard,시금치,FRESH-V-2024-018,채소,XL,Delivered,1,3300,송파구,경기도,50936,EARLY5,M,50대,2,3,Saturday
19,2024-01-22,Shipped,Market Kurly,Standard,상추,FRESH-V-2024-019,채소,L,Delivered,1,3700,중구,서울,12607,NONE,F,50대,1,22,Monday
20,2024-03-27,Shipped,Amazon,Standard,키위,FRESH-F-2024-020,과일,L,Delivered,1,5900,동대문구,경기도,15191,SPRING24,F,40대,3,27,Wednesday
21,2024-05-06,Shipped,Coupang,Standard,치즈,FRESH-D-2024-021,유제품,M,Delivered,3,23700,송파구,서울,89309,NONE,F,40대,5,6,Monday
22,2024-04-30,Shipped,SSG.com,Expedited,그릭요거트,FRESH-D-2024-022,유제품,L,Delivered,1,7200,수원시,서울,19997,BUNDLE15,M,50대,4,30,Tuesday
23,2024-04-17,Shipped,Amazon,Expedited,양파,FRESH-V-2024-023,채소,S,Delivered,2,9000,분당구,서울,54056,NONE,M,50대,4,17,Wednesday
24,2024-05-19,Shipped,Market Kurly,Expedited,토마토,FRESH-V-2024-024,채소,L,Delivered,2,7200,양천구,서울,73860,BUNDLE15,M,50대,5,19,Sunday
25,2024-04-09,Shipped,Amazon,Standard,토마토,FRESH-V-2024-025,채소,L,Delivered,1,3700,성북구,서울,23414,FRESH10,M,30대,4,9,Tuesday
26,2024-01-29,Shipped,Coupang,Priority,배,FRESH-F-2024-026,과일,XL,Delivered,2,11000,양천구,서울,95078,FRESH10,F,40대,1,29,Monday
27,2024-05-21,Shipped,Coupang,Standard,감자,FRESH-V-2024-027,채소,M,Delivered,2,11400,중구,서울,66771,EARLY5,M,30대,5,21,Tuesday
28,2024-05-25,Shipped,SSG.com,Expedited,아이스크림,FRESH-D-2024-028,유제품,XL,Delivered,3,19200,동대문구,서울,10221,NONE,M,30대,5,25,Saturday
29,2024-02-06,Shipped,Market Kurly,Expedited,사과,FRESH-F-2024-029,과일,L,Delivered,2,11200,인천시,서울,60573,NONE,F,50대,2,6,Tuesday
30,2024-02-07,Shipped,SSG.com,Standard,시금치,FRESH-V-2024-030,채소,M,Delivered,1,5200,관악구,서울,60946,EARLY5,M,50대,2,7,Wednesday
31,2024-06-07,Shipped,Coupang,Priority,딸기,FRESH-F-2024-031,과일,M,Delivered,1,7600,마포구,서울,74218,NONE,M,30대,6,7,Friday
32,2024-03-06,Shipped,Market Kurly,Priority,배,FRESH-F-2024-032,과일,XL,Delivered,1,7900,양천구,서울,41318,FRESH10,F,30대,3,6,Wednesday
33,2024-04-21,Shipped,Market Kurly,Priority,우유,FRESH-D-2024-033,유제품,L,Delivered,2,14800,종로구,서울,43378,EARLY5,F,40대,4,21,Sunday
34,2024-05-21,Shipped,SSG.com,Standard,포도,FRESH-F-2024-034,과일,L,Delivered,3,21600,광진구,서울,62787,SPRING24,M,50대,5,21,Tuesday
35,2024-01-16,Shipped,Market Kurly,Priority,감자,FRESH-V-2024-035,채소,M,Delivered,3,16800,성동구,경기도,61899,BUNDLE15,F,50대,1,16,Tuesday
36,2024-01-21,Shipped,Market Kurly,Standard,그릭요거트,FRESH-D-2024-036,유제품,L,Delivered,3,12600,성북구,경기도,83213,NONE,M,40대,1,21,Sunday
37,2024-02-12,Shipped,Market Kurly,Expedited,딸기,FRESH-F-2024-037,과일,L,Delivered,3,18600,구로구,경기도,22986,SPRING24,F,20대,2,12,Monday
38,2024-01-10,Shipped,SSG.com,Priority,딸기,FRESH-F-2024-038,과일,L,Delivered,2,13200,일산동구,서울,85321,FRESH10,F,50대,1,10,Wednesday
39,2024-06-15,Shipped,Coupang,Priority,그릭요거트,FRESH-D-2024-039,유제품,S,Delivered,2,15000,성동구,서울,55731,EARLY5,M,30대,6,15,Saturday
40,2024-03-10,Shipped,Market Kurly,Standard,배,FRESH-F-2024-040,과일,L,Delivered,1,8000,용산구,경기도,42609,SPRING24,M,20대,3,10,Sunday
41,2024-04-27,Shipped,Amazon,Standard,당근,FRESH-V-2024-041,채소,L,Delivered,2,6400,강남구,경기도,70106,EARLY5,F,40대,4,27,Saturday
42,2024-02-24,Shipped,Coupang,Standard,생크림,FRESH-D-2024-042,유제품,L,Delivered,1,6700,성동구,서울,74241,NONE,M,30대,2,24,Saturday
43,2024-02-06,Shipped,Market Kurly,Standard,배,FRESH-F-2024-043,과일,XL,Delivered,2,10600,서초구,경기도,10481,SPRING24,F,40대,2,6,Tuesday
44,2024-02-19,Shipped,Market Kurly,Expedited,키위,FRESH-F-2024-044,과일,L,Delivered,1,5300,강동구,경기도,53859,BUNDLE15,M,30대,2,19,Monday
45,2024-01-24,Shipped,Coupang,Expedited,딸기,FRESH-F-2024-045,과일,L,Delivered,3,23700,은평구,경기도,50832,SPRING24,M,50대,1,24,Wednesday
46,2024-04-09,Shipped,Amazon,Expedited,토마토,FRESH-V-2024-046,채소,L,Delivered,2,10000,영등포구,경기도,75945,SPRING24,M,50대,4,9,Tuesday
